"","prolific_pid","modulo","id","session_id","responses","tp","tn","fp","fn","cumulative_pay","condition","incentive","trial","duration","positives","negatives","p_trial_id","block_id","block","trial_pay","selected_positives","alpha","payoff_trial","payoff_lower","payoff_upper","expected_over_optimal"
"2281","5c28cac3867f660001ae9c4a",74,2691,"5e3f69c3fac6271ca6539a13","3,5,9",3,6,0,1,520,"ci","10",24,8.681,4,6,32,2,2,160,3,9,160,-1160,200,0.969875091844232
"2282","5ce1c41efd11c100182600e5",83,2692,"5e3f696af8f4241c39704f87","null",0,4,0,6,3120,"ci","1",10,3.695,6,4,90,30,4,-40,0,99,-40,-8040,200,0.970755976216479
"2283","5d423b7706811e001ada5b08",48,2693,"5e3f6469fce14d1c41837c87","9,8",2,6,0,2,-49240,"ci","5",1,12.304,4,6,41,11,2,120,2,19,120,-2360,200,0.96837172979305
"2284","5c28cac3867f660001ae9c4a",74,2694,"5e3f69c3fac6271ca6539a13","5",1,3,0,6,480,"ci","10",5,9.681,7,3,33,3,2,-40,1,9,-40,-680,200,0.726447219069239
"2285","5d423b7706811e001ada5b08",48,2695,"5e3f6469fce14d1c41837c87","null",0,8,0,2,-49120,"ci","5",18,9.682,2,8,42,12,2,120,0,19,120,-3080,200,0.975312404754648
"2286","5c8af558d551550019d44308",45,2696,"5e3f64fdaa21c61c60bdf416","7,8,5,9,4",4,4,1,1,-17280,"ci","10",12,27.675,5,5,53,23,3,-40,5,9,-40,-1000,200,0.799333888426311
"2287","5c28cac3867f660001ae9c4a",74,2697,"5e3f69c3fac6271ca6539a13","9",1,7,0,2,600,"ci","10",17,14.527,3,7,34,4,2,120,1,9,120,-1320,200,0.946745562130177
"2288","5d423b7706811e001ada5b08",48,2698,"5e3f6469fce14d1c41837c87","4,7",1,6,1,2,-49400,"ci","5",4,12.025,3,7,43,13,2,-280,2,19,-280,-2720,200,0.835330366312907
"2289","5e276413061ea89a4e2a03f6",76,2699,"5e3f6b3db484a81cf8547c12","7,2,3,4,5,9,10",4,3,3,0,-920,"ci","10",8,44.354,4,6,5,5,1,-400,7,9,-400,-1160,200,0.558412931667891
"2290","5c28cac3867f660001ae9c4a",74,2700,"5e3f69c3fac6271ca6539a13","8,10",2,3,0,5,600,"ci","10",29,10.021,7,3,35,5,2,0,2,9,0,-680,200,0.771850170261067
"2291","5d423b7706811e001ada5b08",48,2701,"5e3f6469fce14d1c41837c87","5,10",2,8,0,0,-49200,"ci","5",21,8.414,2,8,44,14,2,200,2,19,200,-3080,200,0.999695214873514
"2292","5c8af558d551550019d44308",45,2702,"5e3f64fdaa21c61c60bdf416","6,3",2,3,0,5,-17280,"ci","10",26,20.105,7,3,54,24,3,0,2,9,0,-680,200,0.771850170261067
"2293","5d423b7706811e001ada5b08",48,2703,"5e3f6469fce14d1c41837c87","null",0,5,0,5,-49200,"ci","5",7,6.092,5,5,45,15,3,0,0,19,0,-2000,200,0.908677873693776
"2294","5c28cac3867f660001ae9c4a",74,2704,"5e3f69c3fac6271ca6539a13","6",1,4,0,5,600,"ci","10",10,12.508,6,4,36,6,2,0,1,9,0,-840,200,0.806916426512968
"2295","5e276413061ea89a4e2a03f6",76,2705,"5e3f6b3db484a81cf8547c12","1,6,10,4,9,2",4,2,2,2,-1200,"ci","10",22,23.038,6,4,6,6,1,-280,6,9,-280,-840,200,0.537944284341979
"2296","5d423b7706811e001ada5b08",48,2706,"5e3f6469fce14d1c41837c87","5,10,9",3,6,0,1,-49040,"ci","5",24,9.937,4,6,46,16,3,160,3,19,160,-2360,200,0.983990628660679
"2297","5c8af558d551550019d44308",45,2707,"5e3f64fdaa21c61c60bdf416","5,6,2,7,8",5,2,0,3,-17200,"ci","10",9,15.529,8,2,55,25,3,80,5,9,80,-520,200,0.832177531206657
"2298","5c28cac3867f660001ae9c4a",74,2708,"5e3f69c3fac6271ca6539a13","null",0,4,0,6,560,"ci","10",22,13.819,6,4,37,7,2,-40,0,9,-40,-840,200,0.768491834774256
"2299","5c28cac3867f660001ae9c4a",74,2709,"5e3f69c3fac6271ca6539a13","2,8,5,3,10",4,5,1,0,560,"ci","10",3,11.81,4,6,38,8,2,0,5,9,0,-1160,200,0.852314474650992
"2300","5c8af558d551550019d44308",45,2710,"5e3f64fdaa21c61c60bdf416","3,5,6,7",4,5,0,1,-17040,"ci","10",23,25.852,5,5,56,26,3,160,4,9,160,-1000,200,0.96586178184846
"2301","5c28cac3867f660001ae9c4a",74,2711,"5e3f69c3fac6271ca6539a13","5",1,9,0,0,760,"ci","10",15,11.961,1,9,39,9,2,200,1,9,200,-1640,200,0.999456816947311
"2302","5e276413061ea89a4e2a03f6",76,2712,"5e3f6b3db484a81cf8547c12","2,6,5,7,4,9,8,1",5,0,3,2,-1680,"ci","10",5,40.464,7,3,7,7,1,-480,8,9,-480,-680,200,0.227014755959137
"2303","5c28cac3867f660001ae9c4a",74,2713,"5e3f69c3fac6271ca6539a13","8,10,4,7",4,3,0,3,840,"ci","10",27,11.368,7,3,40,10,2,80,4,9,80,-680,200,0.862656072644722
"2304","5c8af558d551550019d44308",45,2714,"5e3f64fdaa21c61c60bdf416","2,9,8,3",4,6,0,0,-16840,"ci","10",6,15.313,4,6,57,27,3,200,4,9,200,-1160,200,0.999265246142542
"2305","5c28cac3867f660001ae9c4a",74,2715,"5e3f69c3fac6271ca6539a13","5,7",2,6,0,2,960,"ci","10",8,10.48,4,6,41,11,2,120,2,9,120,-1160,200,0.940484937545922
"2306","5d423b7706811e001ada5b08",48,2716,"5e3f6469fce14d1c41837c87","7,2,6",3,4,0,3,-48960,"ci","5",10,25.122,6,4,47,17,3,80,3,19,80,-1640,200,0.934274850624661
"2307","5c8af558d551550019d44308",45,2717,"5e3f64fdaa21c61c60bdf416","4,6,9",3,5,0,2,-16720,"ci","10",20,18.195,5,5,58,28,3,120,3,9,120,-1000,200,0.93255620316403
"2308","5c28cac3867f660001ae9c4a",74,2718,"5e3f69c3fac6271ca6539a13","9",1,5,0,4,1000,"ci","10",20,11.223,5,5,42,12,2,40,1,9,40,-1000,200,0.865945045795171
"2309","5d423b7706811e001ada5b08",48,2719,"5e3f6469fce14d1c41837c87","6,10,2,7",4,3,0,3,-48880,"ci","5",27,13.444,7,3,48,18,3,80,4,19,80,-1280,200,0.918298446995273
"2310","5c28cac3867f660001ae9c4a",74,2720,"5e3f69c3fac6271ca6539a13","9,8",2,6,0,2,1120,"ci","10",1,12.884,4,6,43,13,2,120,2,9,120,-1160,200,0.940484937545922
"2311","5d423b7706811e001ada5b08",48,2721,"5e3f6469fce14d1c41837c87","null",0,1,0,9,-49040,"ci","5",13,5.202,9,1,49,19,3,-160,0,19,-160,-560,200,0.525624178712221
"2312","5c8af558d551550019d44308",45,2722,"5e3f64fdaa21c61c60bdf416","8,5,3,10,2",4,5,1,0,-16720,"ci","10",3,19.599,4,6,59,29,3,0,5,9,0,-1160,200,0.852314474650992
"2313","5c28cac3867f660001ae9c4a",74,2723,"5e3f69c3fac6271ca6539a13","5",1,1,0,8,1000,"ci","10",13,11.167,9,1,44,14,2,-120,1,9,-120,-360,200,0.427807486631016
"2314","5c28cac3867f660001ae9c4a",74,2724,"5e3f69c3fac6271ca6539a13","null",0,5,0,5,1000,"ci","10",25,8.423,5,5,45,15,3,0,0,9,0,-1000,200,0.832639467110741
"2315","5c8af558d551550019d44308",45,2725,"5e3f64fdaa21c61c60bdf416","9",1,7,0,2,-16600,"ci","10",17,18.48,3,7,60,30,3,120,1,9,120,-1320,200,0.946745562130177
"2316","5c28cac3867f660001ae9c4a",74,2726,"5e3f69c3fac6271ca6539a13","8,3,2,9",4,6,0,0,1200,"ci","10",6,12.869,4,6,46,16,3,200,4,9,200,-1160,200,0.999265246142542
"2317","5d423b7706811e001ada5b08",48,2727,"5e3f6469fce14d1c41837c87","4,1,9",3,6,0,1,-48880,"ci","5",30,21.388,4,6,50,20,3,160,3,19,160,-2360,200,0.983990628660679
"2318","5e276413061ea89a4e2a03f6",76,2728,"5e3f6b3db484a81cf8547c12","10,6,9,2,5,3,7,4,1",4,0,5,1,-2520,"ci","10",19,75.541,5,5,8,8,1,-840,9,9,-840,-1000,200,0.133222314737719
"2319","5c28cac3867f660001ae9c4a",74,2729,"5e3f69c3fac6271ca6539a13","null",0,8,0,2,1320,"ci","10",18,9.959,2,8,47,17,3,120,0,9,120,-1480,200,0.951814396192742
"2320","5c28cac3867f660001ae9c4a",74,2730,"5e3f69c3fac6271ca6539a13","9,1,4",3,6,0,1,1480,"ci","10",30,11.288,4,6,48,18,3,160,3,9,160,-1160,200,0.969875091844232
"2321","5e276413061ea89a4e2a03f6",76,2731,"5e3f6b3db484a81cf8547c12","4,9,2,5",4,4,0,2,-2400,"ci","10",2,27.359,6,4,9,9,1,120,4,9,120,-840,200,0.922190201729107
"2322","5c28cac3867f660001ae9c4a",74,2732,"5e3f69c3fac6271ca6539a13","9,7,2",3,5,0,2,1600,"ci","10",11,11.878,5,5,49,19,3,120,3,9,120,-1000,200,0.93255620316403
"2323","5c8af558d551550019d44308",45,2733,"5e3f64fdaa21c61c60bdf416","10",0,4,1,5,-17000,"ci","5",14,22.324,5,5,61,1,3,-17000,1,19,-400,-2000,200,0.72694229895502
"2324","5c8af558d551550019d44308",45,2734,"5e3f64fdaa21c61c60bdf416","6",0,3,1,6,-17440,"ci","5",28,10.72,6,4,62,2,3,-440,1,19,-440,-1640,200,0.651819663226507
"2325","5e15a5f7082675b7e19b2bbc",30,2735,"5e3f6463280cae1c6f6f6c7b","9,4,3,2,8",4,5,1,0,-92680,"ci","5",6,137.766,4,6,85,25,4,-200,5,19,-200,-2360,200,0.843420538852011
"2326","5e276413061ea89a4e2a03f6",76,2736,"5e3f6b3db484a81cf8547c12","5,8,3,10,9,7",6,2,0,2,-2280,"ci","10",16,33.954,8,2,10,10,1,120,6,9,120,-520,200,0.887656033287101
"2327","5c8af558d551550019d44308",45,2737,"5e3f64fdaa21c61c60bdf416","7,4,9,2",4,5,0,1,-17280,"ci","5",11,10.026,5,5,63,3,3,160,4,19,160,-2000,200,0.981372103589278
"2328","5c8af558d551550019d44308",45,2738,"5e3f64fdaa21c61c60bdf416","null",0,5,0,5,-17280,"ci","5",25,7.02,5,5,64,4,3,0,0,19,0,-2000,200,0.908677873693776
"2329","5e276413061ea89a4e2a03f6",76,2739,"5e3f6b3db484a81cf8547c12","9,3,4,1,5",4,5,1,0,-2280,"ci","10",30,13.987,4,6,11,11,1,0,5,9,0,-1160,200,0.852314474650992
"2330","5e15a5f7082675b7e19b2bbc",30,2740,"5e3f6463280cae1c6f6f6c7b","5,6,2,9,4,7",4,1,2,3,-93400,"ci","5",5,14.331,7,3,86,26,4,-720,6,19,-720,-1280,200,0.37812288993923
"2331","5c8af558d551550019d44308",45,2741,"5e3f64fdaa21c61c60bdf416","3,7,5",3,6,0,1,-17120,"ci","5",8,11.424,4,6,65,5,3,160,3,19,160,-2360,200,0.983990628660679
"2332","5e15a5f7082675b7e19b2bbc",30,2742,"5e3f6463280cae1c6f6f6c7b","7,9,3,8,4,2",2,3,4,1,-94840,"ci","5",4,8.744,3,7,87,27,4,-1440,6,19,-1440,-2720,200,0.438206093803492
"2333","5c28cac3867f660001ae9c4a",74,2743,"5e3f69c3fac6271ca6539a13","3,7,5",3,5,0,2,1720,"ci","10",23,10.752,5,5,50,20,3,120,3,9,120,-1000,200,0.93255620316403
"2334","5c8af558d551550019d44308",45,2744,"5e3f64fdaa21c61c60bdf416","null",0,4,0,6,-17160,"ci","5",22,7.977,6,4,66,6,3,-40,0,19,-40,-1640,200,0.86909288430201
"2335","5d423b7706811e001ada5b08",48,2745,"5e3f6469fce14d1c41837c87","null",0,2,0,8,-49000,"ci","5",16,12.515,8,2,51,21,3,-120,0,19,-120,-920,200,0.713648528099911
"2336","5c28cac3867f660001ae9c4a",74,2746,"5e3f69c3fac6271ca6539a13","null",0,7,0,3,1800,"ci","10",4,8.084,3,7,51,21,3,80,0,9,80,-1320,200,0.920447074293228
"2337","5e15a5f7082675b7e19b2bbc",30,2747,"5e3f6463280cae1c6f6f6c7b","7,3,8,2,6",3,4,2,1,-95480,"ci","5",3,9.025,4,6,88,28,4,-640,5,19,-640,-2360,200,0.671612651308083
"2338","5e15a5f7082675b7e19b2bbc",30,2748,"5e3f6463280cae1c6f6f6c7b","2,5,7,6,9,4",5,3,1,1,-95720,"ci","5",2,8.984,6,4,89,29,4,-240,6,19,-240,-1640,200,0.760456273764259
"2339","5c28cac3867f660001ae9c4a",74,2749,"5e3f69c3fac6271ca6539a13","null",0,2,0,8,1680,"ci","10",16,13.52,8,2,52,22,3,-120,0,9,-120,-520,200,0.554785020804438
"2340","5d423b7706811e001ada5b08",48,2750,"5e3f6469fce14d1c41837c87","9,2,5",3,4,0,3,-48920,"ci","5",2,18.079,6,4,52,22,3,80,3,19,80,-1640,200,0.934274850624661
"2341","5c8af558d551550019d44308",45,2751,"5e3f64fdaa21c61c60bdf416","5,6,9",3,3,0,4,-17120,"ci","5",5,23.576,7,3,67,7,3,40,3,19,40,-1280,200,0.891289669142471
"2342","5d423b7706811e001ada5b08",48,2752,"5e3f6469fce14d1c41837c87","null",0,5,0,5,-48920,"ci","5",19,6.757,5,5,53,23,3,0,0,19,0,-2000,200,0.908677873693776
"2343","5e15a5f7082675b7e19b2bbc",30,2753,"5e3f6463280cae1c6f6f6c7b","9,6,8,7,1,2,5",3,2,4,1,-97160,"ci","5",1,13.616,4,6,90,30,4,-1440,7,19,-1440,-2360,200,0.359234673955486
"2344","5c28cac3867f660001ae9c4a",74,2754,"5e3f69c3fac6271ca6539a13","6,10,7",2,3,1,4,1520,"ci","10",28,10.623,6,4,53,23,3,-160,3,9,-160,-840,200,0.653218059558117
"2345","5c8af558d551550019d44308",45,2755,"5e3f64fdaa21c61c60bdf416","null",0,5,0,5,-17120,"ci","5",19,9.793,5,5,68,8,3,0,0,19,0,-2000,200,0.908677873693776
"2346","5c28cac3867f660001ae9c4a",74,2756,"5e3f69c3fac6271ca6539a13","2,4,6,8,7",5,2,0,3,1600,"ci","10",9,12.064,8,2,54,24,3,80,5,9,80,-520,200,0.832177531206657
"2347","5d423b7706811e001ada5b08",48,2757,"5e3f6469fce14d1c41837c87","5,4",2,3,0,5,-48920,"ci","5",5,18.18,7,3,54,24,3,0,2,19,0,-1280,200,0.864280891289669
"2348","5c8af558d551550019d44308",45,2758,"5e3f64fdaa21c61c60bdf416","9,2,5",3,4,0,3,-17040,"ci","5",2,13.271,6,4,69,9,3,80,3,19,80,-1640,200,0.934274850624661
"2349","5d423b7706811e001ada5b08",48,2759,"5e3f6469fce14d1c41837c87","null",0,4,0,6,-48960,"ci","5",22,5.024,6,4,55,25,3,-40,0,19,-40,-1640,200,0.86909288430201
"2350","5e276413061ea89a4e2a03f6",76,2760,"5e3f6b3db484a81cf8547c12","8,10,3,9,5,6,4",7,1,0,2,-2160,"ci","10",13,17.144,9,1,12,12,1,120,7,9,120,-360,200,0.855614973262032
"2351","5c28cac3867f660001ae9c4a",74,2761,"5e3f69c3fac6271ca6539a13","10,5",2,8,0,0,1800,"ci","10",21,13.722,2,8,55,25,3,200,2,9,200,-1480,200,0.99940511600238
"2352","5c8af558d551550019d44308",45,2762,"5e3f64fdaa21c61c60bdf416","null",0,2,0,8,-17160,"ci","5",16,10.681,8,2,70,10,3,-120,0,19,-120,-920,200,0.713648528099911
"2353","5c28cac3867f660001ae9c4a",74,2763,"5e3f69c3fac6271ca6539a13","9,5",2,4,0,4,1840,"ci","10",2,8.815,6,4,56,26,3,40,2,9,40,-840,200,0.845341018251681
"2354","5c8af558d551550019d44308",45,2764,"5e3f64fdaa21c61c60bdf416","4,9,1",3,6,0,1,-17000,"ci","5",30,9.947,4,6,71,11,3,160,3,19,160,-2360,200,0.983990628660679
"2355","5e276413061ea89a4e2a03f6",76,2765,"5e3f6b3db484a81cf8547c12","9,6,7,10,8,4,2",7,3,0,0,-1960,"ci","10",27,12.149,7,3,13,13,1,200,7,9,200,-680,200,0.998864926220204
"2356","5c28cac3867f660001ae9c4a",74,2766,"5e3f69c3fac6271ca6539a13","2",1,5,0,4,1880,"ci","10",14,8.967,5,5,57,27,3,40,1,9,40,-1000,200,0.865945045795171
"2357","5c8af558d551550019d44308",45,2767,"5e3f64fdaa21c61c60bdf416","5",1,1,0,8,-17120,"ci","5",13,7.27,9,1,72,12,3,-120,1,19,-120,-560,200,0.578186596583443
"2358","5e276413061ea89a4e2a03f6",76,2768,"5e3f6b3db484a81cf8547c12","2,6,10,9",4,4,0,2,-1840,"ci","10",10,14.33,6,4,14,14,1,120,4,9,120,-840,200,0.922190201729107
"2359","5c28cac3867f660001ae9c4a",74,2769,"5e3f69c3fac6271ca6539a13","3,5,6",3,3,0,4,1920,"ci","10",26,12.069,7,3,58,28,3,40,3,9,40,-680,200,0.817253121452894
"2360","5c8af558d551550019d44308",45,2770,"5e3f64fdaa21c61c60bdf416","7,4,8,10",4,3,0,3,-17040,"ci","5",27,9.184,7,3,73,13,3,80,4,19,80,-1280,200,0.918298446995273
"2361","5e276413061ea89a4e2a03f6",76,2771,"5e3f6b3db484a81cf8547c12","9,6,5,3,10",4,5,1,0,-1840,"ci","10",24,9.045,4,6,15,15,1,0,5,9,0,-1160,200,0.852314474650992
"2362","5c8af558d551550019d44308",45,2772,"5e3f64fdaa21c61c60bdf416","10",1,4,0,5,-17040,"ci","5",10,7.08,6,4,74,14,3,0,1,19,0,-1640,200,0.89082020640956
"2363","5c28cac3867f660001ae9c4a",74,2773,"5e3f69c3fac6271ca6539a13","3",1,5,0,4,1960,"ci","10",7,10.316,5,5,59,29,3,40,1,9,40,-1000,200,0.865945045795171
"2364","5c28cac3867f660001ae9c4a",74,2774,"5e3f69c3fac6271ca6539a13","null",0,5,0,5,1960,"ci","10",19,7.795,5,5,60,30,3,0,0,9,0,-1000,200,0.832639467110741
"2365","5c8af558d551550019d44308",45,2775,"5e3f64fdaa21c61c60bdf416","3,9,5,10",4,6,0,0,-16840,"ci","5",24,10.043,4,6,75,15,3,200,4,19,200,-2360,200,0.999609527528309
"2366","5e276413061ea89a4e2a03f6",76,2776,"5e3f6b3db484a81cf8547c12","3,10",1,4,1,4,-2000,"ci","10",7,20.739,5,5,16,16,2,-160,2,9,-160,-1000,200,0.699417152373022
"2367","5c8af558d551550019d44308",45,2777,"5e3f64fdaa21c61c60bdf416","null",0,5,0,5,-16840,"ci","5",7,13.899,5,5,76,16,4,0,0,19,0,-2000,200,0.908677873693776
"2368","5e276413061ea89a4e2a03f6",76,2778,"5e3f6b3db484a81cf8547c12","5,10,2,1",2,6,2,0,-2200,"ci","10",21,9.41,2,8,17,17,2,-200,4,9,-200,-1480,200,0.761451516954194
"2369","5d423b7706811e001ada5b08",48,2779,"5e3f6469fce14d1c41837c87","7,5,3",3,6,0,1,-48800,"ci","5",8,22.463,4,6,56,26,3,160,3,19,160,-2360,200,0.983990628660679
"2370","5e276413061ea89a4e2a03f6",76,2780,"5e3f6b3db484a81cf8547c12","4",1,7,0,2,-2080,"ci","10",4,17.937,3,7,18,18,2,120,1,9,120,-1320,200,0.946745562130177
"2371","5d423b7706811e001ada5b08",48,2781,"5e3f6469fce14d1c41837c87","null",0,5,0,5,-48800,"ci","5",25,21.103,5,5,57,27,3,0,0,19,0,-2000,200,0.908677873693776
"2372","5e276413061ea89a4e2a03f6",76,2782,"5e3f6b3db484a81cf8547c12","8,9,6,5,3",2,5,3,0,-2480,"ci","10",18,18.04,2,8,19,19,2,-400,5,9,-400,-1480,200,0.642474717430101
"2373","5c8af558d551550019d44308",45,2783,"5e3f64fdaa21c61c60bdf416","2,5,10",2,7,1,0,-17040,"ci","5",21,11.498,2,8,77,17,4,-200,3,19,-200,-3080,200,0.877781164279183
"2374","5e276413061ea89a4e2a03f6",76,2784,"5e3f6b3db484a81cf8547c12","2,9,8",2,5,1,2,-2560,"ci","10",1,9.188,4,6,20,20,2,-80,3,9,-80,-1160,200,0.793534166054372
"2375","5c8af558d551550019d44308",45,2785,"5e3f64fdaa21c61c60bdf416","null",0,7,0,3,-16960,"ci","5",4,9.353,3,7,78,18,4,80,0,19,80,-2720,200,0.958575830195139
"2376","5c28cac3867f660001ae9c4a",74,2786,"5e3f69c3fac6271ca6539a13","8,4",2,5,0,3,2040,"ci","1",12,17.527,5,5,61,1,3,2040,2,99,80,-10000,200,0.988138417802176
"2377","5c28cac3867f660001ae9c4a",74,2787,"5e3f69c3fac6271ca6539a13","3,9",2,6,0,2,2160,"ci","1",24,10.394,4,6,62,2,3,120,2,99,120,-11960,200,0.993339363539183
"2378","5c8af558d551550019d44308",45,2788,"5e3f64fdaa21c61c60bdf416","6,5",1,7,1,1,-17200,"ci","5",18,14.461,2,8,79,19,4,-240,2,19,-240,-3080,200,0.86558975921975
"2379","5c8af558d551550019d44308",45,2789,"5e3f64fdaa21c61c60bdf416","8",1,6,0,3,-17120,"ci","5",1,7.558,4,6,80,20,4,80,1,19,80,-2360,200,0.95275283092542
"2380","5c28cac3867f660001ae9c4a",74,2790,"5e3f69c3fac6271ca6539a13","5",1,3,0,6,2120,"ci","1",5,12.6,7,3,63,3,3,-40,1,99,-40,-6080,200,0.961630313644324
"2381","5c8af558d551550019d44308",45,2791,"5e3f64fdaa21c61c60bdf416","null",0,9,0,1,-16960,"ci","5",15,13.172,1,9,81,21,4,160,0,19,160,-3440,200,0.988739357319418
"2382","5e276413061ea89a4e2a03f6",76,2792,"5e3f6b3db484a81cf8547c12","5,1",1,8,1,0,-2560,"ci","10",15,53.116,1,9,21,21,2,0,2,9,0,-1640,200,0.89082020640956
"2383","5c8af558d551550019d44308",45,2793,"5e3f64fdaa21c61c60bdf416","8,10,3",3,3,0,4,-16920,"ci","5",29,11.557,7,3,82,22,4,40,3,19,40,-1280,200,0.891289669142471
"2384","5e276413061ea89a4e2a03f6",76,2794,"5e3f6b3db484a81cf8547c12","5,3,8,10,6,4",6,3,0,1,-2400,"ci","10",29,11.912,7,3,22,22,2,160,6,9,160,-680,200,0.953461975028377
"2385","5c28cac3867f660001ae9c4a",74,2795,"5e3f69c3fac6271ca6539a13","9",1,7,0,2,2240,"ci","1",17,29.426,3,7,64,4,3,120,1,99,120,-13920,200,0.994263862332696
"2386","5c8af558d551550019d44308",45,2796,"5e3f64fdaa21c61c60bdf416","8,9,7,3,4,5",5,4,1,0,-17120,"ci","5",12,13.246,5,5,83,23,4,-200,6,19,-200,-2000,200,0.817810086324398
"2387","5c28cac3867f660001ae9c4a",74,2797,"5e3f69c3fac6271ca6539a13","8,10",2,3,0,5,2240,"ci","1",29,9.686,7,3,65,5,3,0,2,99,0,-6080,200,0.967998726317465
"2388","5c8af558d551550019d44308",45,2798,"5e3f64fdaa21c61c60bdf416","3,5,6",3,3,0,4,-17080,"ci","5",26,13.396,7,3,84,24,4,40,3,19,40,-1280,200,0.891289669142471
"2389","5c28cac3867f660001ae9c4a",74,2799,"5e3f69c3fac6271ca6539a13","null",0,4,0,6,2200,"ci","1",10,6.8,6,4,66,6,3,-40,0,99,-40,-8040,200,0.970755976216479
"2390","5c28cac3867f660001ae9c4a",74,2800,"5e3f69c3fac6271ca6539a13","null",0,4,0,6,2160,"ci","1",22,11.497,6,4,67,7,3,-40,0,99,-40,-8040,200,0.970755976216479
"2391","5c8af558d551550019d44308",45,2801,"5e3f64fdaa21c61c60bdf416","8,5,6,7,2",5,2,0,3,-17000,"ci","5",9,12.283,8,2,85,25,4,80,5,19,80,-920,200,0.892060660124888
"2392","5c28cac3867f660001ae9c4a",74,2802,"5e3f69c3fac6271ca6539a13","8,2,5",3,6,0,1,2320,"ci","1",3,8.889,4,6,68,8,3,160,3,99,160,-11960,200,0.99662856672971
"2393","5c8af558d551550019d44308",45,2803,"5e3f64fdaa21c61c60bdf416","5,3,6,7",4,5,0,1,-16840,"ci","5",23,12.771,5,5,86,26,4,160,4,19,160,-2000,200,0.981372103589278
"2394","5c28cac3867f660001ae9c4a",74,2804,"5e3f69c3fac6271ca6539a13","null",0,9,0,1,2480,"ci","1",15,8,1,9,69,9,3,160,0,99,160,-17840,200,0.997727398702954
"2395","5c8af558d551550019d44308",45,2805,"5e3f64fdaa21c61c60bdf416","3,8,9,2",4,6,0,0,-16640,"ci","5",6,9.736,4,6,87,27,4,200,4,19,200,-2360,200,0.999609527528309
"2396","5c28cac3867f660001ae9c4a",74,2806,"5e3f69c3fac6271ca6539a13","8,4",2,3,0,5,2480,"ci","1",27,9.707,7,3,70,10,3,0,2,99,0,-6080,200,0.967998726317465
"2397","5c28cac3867f660001ae9c4a",74,2807,"5e3f69c3fac6271ca6539a13","null",0,6,0,4,2520,"ci","1",8,6.541,4,6,71,11,3,40,0,99,40,-11960,200,0.986760957158128
"2398","5c8af558d551550019d44308",45,2808,"5e3f64fdaa21c61c60bdf416","9,4,6",3,5,0,2,-16520,"ci","5",20,12.888,5,5,88,28,4,120,3,19,120,-2000,200,0.963198546115402
"2399","5c28cac3867f660001ae9c4a",74,2809,"5e3f69c3fac6271ca6539a13","null",0,5,0,5,2520,"ci","1",20,9.003,5,5,72,12,3,0,0,99,0,-10000,200,0.980296049406921
"2400","5d423b7706811e001ada5b08",48,2810,"5e3f6469fce14d1c41837c87","null",0,5,0,5,-48800,"ci","5",11,34.749,5,5,58,28,3,0,0,19,0,-2000,200,0.908677873693776
"2401","5c8af558d551550019d44308",45,2811,"5e3f64fdaa21c61c60bdf416","5,10,8,3,2",4,5,1,0,-16720,"ci","5",3,11.342,4,6,89,29,4,-200,5,19,-200,-2360,200,0.843420538852011
"2402","5c28cac3867f660001ae9c4a",74,2812,"5e3f69c3fac6271ca6539a13","8",1,6,0,3,2600,"ci","1",1,9.091,4,6,73,13,3,80,1,99,80,-11960,200,0.990050160348656
"2403","5c8af558d551550019d44308",45,2813,"5e3f64fdaa21c61c60bdf416","9",1,7,0,2,-16600,"ci","5",17,10.221,3,7,90,30,4,120,1,19,120,-2720,200,0.972269770626498
"2404","5c28cac3867f660001ae9c4a",74,2814,"5e3f69c3fac6271ca6539a13","null",0,1,0,9,2440,"ci","1",13,7.612,9,1,74,14,3,-160,0,99,-160,-2160,200,0.847098686997035
"2405","5e276413061ea89a4e2a03f6",76,2815,"5e3f6b3db484a81cf8547c12","8,3,9,5,7,4",5,4,1,0,-2400,"ci","10",12,39.178,5,5,23,23,2,0,6,9,0,-1000,200,0.832639467110741
"2406","5d423b7706811e001ada5b08",48,2816,"5e3f6469fce14d1c41837c87","6",0,3,1,6,-49240,"ci","5",28,18.68,6,4,59,29,3,-440,1,19,-440,-1640,200,0.651819663226507
"2407","5c28cac3867f660001ae9c4a",74,2817,"5e3f69c3fac6271ca6539a13","null",0,5,0,5,2440,"ci","1",25,9.022,5,5,75,15,3,0,0,99,0,-10000,200,0.980296049406921
"2408","5e276413061ea89a4e2a03f6",76,2818,"5e3f6b3db484a81cf8547c12","7,5,6,3,1",5,3,0,2,-2280,"ci","10",26,9.948,7,3,24,24,2,120,5,9,120,-680,200,0.908059023836549
"2409","5d423b7706811e001ada5b08",48,2819,"5e3f6469fce14d1c41837c87","null",0,5,0,5,-49240,"ci","5",14,6.226,5,5,60,30,3,0,0,19,0,-2000,200,0.908677873693776
"2410","5c28cac3867f660001ae9c4a",74,2820,"5e3f69c3fac6271ca6539a13","3",1,6,0,3,2520,"ci","1",6,8.252,4,6,76,16,4,80,1,99,80,-11960,200,0.990050160348656
"2411","5e276413061ea89a4e2a03f6",76,2821,"5e3f6b3db484a81cf8547c12","10,7,6,4,5,3,8,2",8,2,0,0,-2080,"ci","10",9,10.203,8,2,25,25,2,200,8,9,200,-520,200,0.998613037447989
