"prolific_pid","session_id","completed_date_time","id","tp","tn","fp","fn","condition","trial","nregions","trial_id","ntrials","alpha","block_id","block","adj_trial_id"
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13683,5,3,0,0,"ci",31,"8",48,8,0.05,48,2,0.371428571428571
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13684,3,3,1,1,"ci",14,"8",49,8,0.05,49,2,0.4
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13692,4,4,0,0,"ci",33,"8",50,8,0.05,50,2,0.428571428571429
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13698,2,4,1,1,"ci",16,"8",51,8,0.05,51,2,0.457142857142857
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13700,3,1,2,2,"ci",35,"8",52,8,0.05,52,2,0.485714285714286
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13708,4,3,1,0,"ci",18,"8",53,8,0.05,53,2,0.514285714285714
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13711,2,3,1,2,"ci",1,"8",54,8,0.05,54,2,0.542857142857143
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13725,3,4,1,0,"ci",20,"8",55,8,0.05,55,2,0.571428571428571
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13729,3,2,3,0,"ci",3,"8",56,8,0.05,56,2,0.6
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13736,4,1,1,2,"ci",22,"8",57,8,0.05,57,2,0.628571428571429
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13740,0,4,4,0,"ci",5,"8",58,8,0.05,58,2,0.657142857142857
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13747,4,3,1,0,"ci",24,"8",59,8,0.05,59,2,0.685714285714286
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13751,6,2,0,0,"ci",7,"8",60,8,0.05,60,2,0.714285714285714
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13757,5,3,0,0,"ci",26,"8",61,8,0.05,61,2,0.742857142857143
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13764,4,3,1,0,"ci",9,"8",62,8,0.05,62,2,0.771428571428571
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13768,4,3,1,0,"ci",28,"8",63,8,0.05,63,2,0.8
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13777,4,0,4,0,"ci",11,"8",64,8,0.05,64,2,0.828571428571429
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13780,2,2,4,0,"ci",30,"8",65,8,0.05,65,2,0.857142857142857
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13785,4,1,2,1,"ci",13,"8",66,8,0.05,66,2,0.885714285714286
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13791,1,3,4,0,"ci",32,"8",67,8,0.05,67,2,0.914285714285714
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13796,5,2,1,0,"ci",15,"8",68,8,0.05,68,2,0.942857142857143
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13803,2,1,4,1,"ci",34,"8",69,8,0.05,69,2,0.971428571428572
"f919af1f","5e9db2f104606b0c5890ebda",2020-04-20 14:50:34,13807,5,3,0,0,"ci",17,"8",70,8,0.05,70,2,1
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,10909,5,4,0,3,"ci",23,"12",1,12,0.05,1,1,-0.971428571428571
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11041,4,5,0,3,"ci",10,"12",2,12,0.05,2,1,-0.942857142857143
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11118,6,4,0,2,"ci",33,"12",3,12,0.05,3,1,-0.914285714285714
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11172,2,5,1,4,"ci",20,"12",4,12,0.05,4,1,-0.885714285714286
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11280,2,2,0,8,"ci",7,"12",5,12,0.05,5,1,-0.857142857142857
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11335,2,6,2,2,"ci",30,"12",6,12,0.05,6,1,-0.828571428571429
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11419,2,5,0,5,"ci",17,"12",7,12,0.05,7,1,-0.8
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11498,3,4,0,5,"ci",4,"12",8,12,0.05,8,1,-0.771428571428571
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11607,3,4,0,5,"ci",27,"12",9,12,0.05,9,1,-0.742857142857143
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11676,3,6,0,3,"ci",14,"12",10,12,0.05,10,1,-0.714285714285714
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11756,0,7,0,5,"ci",1,"12",11,12,0.05,11,1,-0.685714285714286
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11801,3,7,0,2,"ci",24,"12",12,12,0.05,12,1,-0.657142857142857
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11840,1,7,0,4,"ci",11,"12",13,12,0.05,13,1,-0.628571428571429
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11912,2,6,0,4,"ci",34,"12",14,12,0.05,14,1,-0.6
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11950,3,6,0,3,"ci",21,"12",15,12,0.05,15,1,-0.571428571428571
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,11978,1,7,0,4,"ci",8,"12",16,12,0.05,16,1,-0.542857142857143
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12016,3,5,0,4,"ci",31,"12",17,12,0.05,17,1,-0.514285714285714
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12056,3,6,1,2,"ci",18,"12",18,12,0.05,18,1,-0.485714285714286
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12080,1,10,0,1,"ci",5,"12",19,12,0.05,19,1,-0.457142857142857
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12136,1,6,0,5,"ci",28,"12",20,12,0.05,20,1,-0.428571428571429
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12182,4,4,0,4,"ci",15,"12",21,12,0.05,21,1,-0.4
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12220,1,5,0,6,"ci",2,"12",22,12,0.05,22,1,-0.371428571428571
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12325,1,6,0,5,"ci",25,"12",23,12,0.05,23,1,-0.342857142857143
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12358,2,7,0,3,"ci",12,"12",24,12,0.05,24,1,-0.314285714285714
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12402,4,5,0,3,"ci",35,"12",25,12,0.05,25,1,-0.285714285714286
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12422,1,6,0,5,"ci",22,"12",26,12,0.05,26,1,-0.257142857142857
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12451,3,6,0,3,"ci",9,"12",27,12,0.05,27,1,-0.228571428571429
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12488,0,11,0,1,"ci",32,"12",28,12,0.05,28,1,-0.2
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12551,1,6,0,5,"ci",19,"12",29,12,0.05,29,1,-0.171428571428571
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12567,2,8,0,2,"ci",6,"12",30,12,0.05,30,1,-0.142857142857143
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12591,1,5,0,6,"ci",29,"12",31,12,0.05,31,1,-0.114285714285714
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12707,0,6,1,5,"ci",16,"12",32,12,0.05,32,1,-0.0857142857142857
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12727,4,5,0,3,"ci",3,"12",33,12,0.05,33,1,-0.0571428571428572
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12740,1,3,0,8,"ci",26,"12",34,12,0.05,34,1,-0.0285714285714286
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12758,1,6,0,5,"ci",13,"12",35,12,0.05,35,1,0
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12874,1,3,0,4,"ci",23,"8",36,8,0.05,36,2,0.0285714285714285
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12906,2,2,0,4,"ci",10,"8",37,8,0.05,37,2,0.0571428571428572
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12962,2,4,0,2,"ci",33,"8",38,8,0.05,38,2,0.0857142857142856
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12976,1,5,0,2,"ci",20,"8",39,8,0.05,39,2,0.114285714285714
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,12999,0,2,0,6,"ci",7,"8",40,8,0.05,40,2,0.142857142857143
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13016,2,5,1,0,"ci",30,"8",41,8,0.05,41,2,0.171428571428571
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13039,2,3,0,3,"ci",17,"8",42,8,0.05,42,2,0.2
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13055,2,2,0,4,"ci",4,"8",43,8,0.05,43,2,0.228571428571429
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13083,2,3,0,3,"ci",27,"8",44,8,0.05,44,2,0.257142857142857
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13093,3,3,1,1,"ci",14,"8",45,8,0.05,45,2,0.285714285714286
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13109,1,3,1,3,"ci",1,"8",46,8,0.05,46,2,0.314285714285714
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13123,1,4,0,3,"ci",24,"8",47,8,0.05,47,2,0.342857142857143
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13148,1,4,0,3,"ci",11,"8",48,8,0.05,48,2,0.371428571428571
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13164,1,4,1,2,"ci",34,"8",49,8,0.05,49,2,0.4
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13177,3,4,0,1,"ci",21,"8",50,8,0.05,50,2,0.428571428571429
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13190,0,5,0,3,"ci",8,"8",51,8,0.05,51,2,0.457142857142857
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13211,3,3,0,2,"ci",31,"8",52,8,0.05,52,2,0.485714285714286
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13232,0,3,1,4,"ci",18,"8",53,8,0.05,53,2,0.514285714285714
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13253,0,8,0,0,"ci",5,"8",54,8,0.05,54,2,0.542857142857143
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13298,1,4,0,3,"ci",28,"8",55,8,0.05,55,2,0.571428571428571
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13310,2,3,0,3,"ci",15,"8",56,8,0.05,56,2,0.6
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13320,1,3,0,4,"ci",2,"8",57,8,0.05,57,2,0.628571428571429
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13331,1,5,0,2,"ci",25,"8",58,8,0.05,58,2,0.657142857142857
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13350,1,4,0,3,"ci",12,"8",59,8,0.05,59,2,0.685714285714286
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13367,4,2,1,1,"ci",35,"8",60,8,0.05,60,2,0.714285714285714
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13379,1,2,0,5,"ci",22,"8",61,8,0.05,61,2,0.742857142857143
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13403,2,4,0,2,"ci",9,"8",62,8,0.05,62,2,0.771428571428571
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13440,1,7,0,0,"ci",32,"8",63,8,0.05,63,2,0.8
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13451,0,5,0,3,"ci",19,"8",64,8,0.05,64,2,0.828571428571429
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13461,1,5,0,2,"ci",6,"8",65,8,0.05,65,2,0.857142857142857
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13466,1,3,0,4,"ci",29,"8",66,8,0.05,66,2,0.885714285714286
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13471,0,5,0,3,"ci",16,"8",67,8,0.05,67,2,0.914285714285714
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13487,0,5,0,3,"ci",3,"8",68,8,0.05,68,2,0.942857142857143
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13492,1,3,0,4,"ci",26,"8",69,8,0.05,69,2,0.971428571428572
"0b095079","5e9daedbd8d8010c94ea2e5e",2020-04-20 14:51:53,13498,1,3,0,4,"ci",13,"8",70,8,0.05,70,2,1
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,10820,3,3,1,1,"ci",1,"8",1,8,0.05,1,1,-0.971428571428571
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,10842,4,2,1,1,"ci",2,"8",2,8,0.05,2,1,-0.942857142857143
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,10860,2,3,2,1,"ci",3,"8",3,8,0.05,3,1,-0.914285714285714
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,10890,3,2,0,3,"ci",4,"8",4,8,0.05,4,1,-0.885714285714286
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,10933,0,4,4,0,"ci",5,"8",5,8,0.05,5,1,-0.857142857142857
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,10965,3,3,2,0,"ci",6,"8",6,8,0.05,6,1,-0.828571428571429
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,10984,6,1,1,0,"ci",7,"8",7,8,0.05,7,1,-0.8
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11011,3,3,2,0,"ci",8,"8",8,8,0.05,8,1,-0.771428571428571
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11029,4,3,1,0,"ci",9,"8",9,8,0.05,9,1,-0.742857142857143
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11056,5,2,0,1,"ci",10,"8",10,8,0.05,10,1,-0.714285714285714
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11106,4,0,4,0,"ci",11,"8",11,8,0.05,11,1,-0.685714285714286
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11125,4,4,0,0,"ci",12,"8",12,8,0.05,12,1,-0.657142857142857
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11137,4,1,2,1,"ci",13,"8",13,8,0.05,13,1,-0.628571428571429
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11159,4,2,2,0,"ci",14,"8",14,8,0.05,14,1,-0.6
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11178,5,3,0,0,"ci",15,"8",15,8,0.05,15,1,-0.571428571428571
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11207,2,4,1,1,"ci",16,"8",16,8,0.05,16,1,-0.542857142857143
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11229,5,3,0,0,"ci",17,"8",17,8,0.05,17,1,-0.514285714285714
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11463,4,3,1,0,"ci",18,"8",18,8,0.05,18,1,-0.485714285714286
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11485,2,3,2,1,"ci",19,"8",19,8,0.05,19,1,-0.457142857142857
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11509,3,5,0,0,"ci",20,"8",20,8,0.05,20,1,-0.428571428571429
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11537,4,2,2,0,"ci",21,"8",21,8,0.05,21,1,-0.4
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11559,3,2,0,3,"ci",22,"8",22,8,0.05,22,1,-0.371428571428571
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11677,5,1,2,0,"ci",23,"8",23,8,0.05,23,1,-0.342857142857143
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11707,4,3,1,0,"ci",24,"8",24,8,0.05,24,1,-0.314285714285714
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11730,3,3,2,0,"ci",25,"8",25,8,0.05,25,1,-0.285714285714286
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11755,4,2,1,1,"ci",26,"8",26,8,0.05,26,1,-0.257142857142857
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11940,5,2,1,0,"ci",27,"8",27,8,0.05,27,1,-0.228571428571429
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11969,4,2,2,0,"ci",28,"8",28,8,0.05,28,1,-0.2
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,11993,4,3,0,1,"ci",29,"8",29,8,0.05,29,1,-0.171428571428571
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,12022,2,3,3,0,"ci",30,"8",30,8,0.05,30,1,-0.142857142857143
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,12042,5,3,0,0,"ci",31,"8",31,8,0.05,31,1,-0.114285714285714
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,12065,1,2,5,0,"ci",32,"8",32,8,0.05,32,1,-0.0857142857142857
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,12087,4,4,0,0,"ci",33,"8",33,8,0.05,33,1,-0.0571428571428572
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,12110,3,4,1,0,"ci",34,"8",34,8,0.05,34,1,-0.0285714285714286
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,12143,5,0,3,0,"ci",35,"8",35,8,0.05,35,1,0
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13213,3,5,2,2,"ci",1,"12",36,12,0.05,36,2,0.0285714285714285
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13246,6,5,0,1,"ci",2,"12",37,12,0.05,37,2,0.0571428571428572
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13274,7,4,1,0,"ci",3,"12",38,12,0.05,38,2,0.0857142857142856
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13302,7,3,1,1,"ci",4,"12",39,12,0.05,39,2,0.114285714285714
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13314,2,8,2,0,"ci",5,"12",40,12,0.05,40,2,0.142857142857143
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13324,4,7,1,0,"ci",6,"12",41,12,0.05,41,2,0.171428571428571
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13333,7,2,0,3,"ci",7,"12",42,12,0.05,42,2,0.2
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13353,4,5,2,1,"ci",8,"12",43,12,0.05,43,2,0.228571428571429
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13574,5,5,1,1,"ci",9,"12",44,12,0.05,44,2,0.257142857142857
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13587,6,4,1,1,"ci",10,"12",45,12,0.05,45,2,0.285714285714286
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13596,5,5,2,0,"ci",11,"12",46,12,0.05,46,2,0.314285714285714
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13606,5,4,3,0,"ci",12,"12",47,12,0.05,47,2,0.342857142857143
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13614,5,6,0,1,"ci",13,"12",48,12,0.05,48,2,0.371428571428571
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13622,6,5,1,0,"ci",14,"12",49,12,0.05,49,2,0.4
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13658,7,3,1,1,"ci",15,"12",50,12,0.05,50,2,0.428571428571429
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13665,4,4,3,1,"ci",16,"12",51,12,0.05,51,2,0.457142857142857
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13673,5,5,0,2,"ci",17,"12",52,12,0.05,52,2,0.485714285714286
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13680,3,5,2,2,"ci",18,"12",53,12,0.05,53,2,0.514285714285714
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13693,5,4,2,1,"ci",19,"12",54,12,0.05,54,2,0.542857142857143
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13716,6,3,3,0,"ci",20,"12",55,12,0.05,55,2,0.571428571428571
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13728,6,3,3,0,"ci",21,"12",56,12,0.05,56,2,0.6
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13733,4,4,2,2,"ci",22,"12",57,12,0.05,57,2,0.628571428571429
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13745,8,2,2,0,"ci",23,"12",58,12,0.05,58,2,0.657142857142857
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13756,4,3,4,1,"ci",24,"12",59,12,0.05,59,2,0.685714285714286
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13766,5,5,1,1,"ci",25,"12",60,12,0.05,60,2,0.714285714285714
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13772,7,3,0,2,"ci",26,"12",61,12,0.05,61,2,0.742857142857143
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13779,8,3,1,0,"ci",27,"12",62,12,0.05,62,2,0.771428571428571
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13786,5,5,1,1,"ci",28,"12",63,12,0.05,63,2,0.8
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13794,6,4,1,1,"ci",29,"12",64,12,0.05,64,2,0.828571428571429
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13801,2,4,4,2,"ci",30,"12",65,12,0.05,65,2,0.857142857142857
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13808,7,5,0,0,"ci",31,"12",66,12,0.05,66,2,0.885714285714286
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13818,1,7,4,0,"ci",32,"12",67,12,0.05,67,2,0.914285714285714
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13827,8,3,1,0,"ci",33,"12",68,12,0.05,68,2,0.942857142857143
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13835,3,5,1,3,"ci",34,"12",69,12,0.05,69,2,0.971428571428572
"33ad79db","5e9daeed3d4c420bfa82c98a",2020-04-20 14:52:10,13847,7,5,0,0,"ci",35,"12",70,12,0.05,70,2,1
"a59eb09b","5e9daed9e3075e0c31f314ef",2020-04-20 14:52:58,12007,1,2,3,2,"ci",25,"8",1,8,0.05,1,1,-0.971428571428571
"a59eb09b","5e9daed9e3075e0c31f314ef",2020-04-20 14:52:58,12361,3,4,0,1,"ci",14,"8",2,8,0.05,2,1,-0.942857142857143
"a59eb09b","5e9daed9e3075e0c31f314ef",2020-04-20 14:52:58,12434,2,4,1,1,"ci",3,"8",3,8,0.05,3,1,-0.914285714285714
"a59eb09b","5e9daed9e3075e0c31f314ef",2020-04-20 14:52:58,12527,3,4,0,1,"ci",28,"8",4,8,0.05,4,1,-0.885714285714286
"a59eb09b","5e9daed9e3075e0c31f314ef",2020-04-20 14:52:58,12573,3,3,0,2,"ci",17,"8",5,8,0.05,5,1,-0.857142857142857
"a59eb09b","5e9daed9e3075e0c31f314ef",2020-04-20 14:52:58,12609,3,5,0,0,"ci",6,"8",6,8,0.05,6,1,-0.828571428571429
"a59eb09b","5e9daed9e3075e0c31f314ef",2020-04-20 14:52:58,12627,4,3,0,1,"ci",31,"8",7,8,0.05,7,1,-0.8
"a59eb09b","5e9daed9e3075e0c31f314ef",2020-04-20 14:52:58,12652,3,5,0,0,"ci",20,"8",8,8,0.05,8,1,-0.771428571428571
"a59eb09b","5e9daed9e3075e0c31f314ef",2020-04-20 14:52:58,12673,4,4,0,0,"ci",9,"8",9,8,0.05,9,1,-0.742857142857143
"a59eb09b","5e9daed9e3075e0c31f314ef",2020-04-20 14:52:58,12689,1,5,0,2,"ci",34,"8",10,8,0.05,10,1,-0.714285714285714
"a59eb09b","5e9daed9e3075e0c31f314ef",2020-04-20 14:52:58,12706,3,3,0,2,"ci",23,"8",11,8,0.05,11,1,-0.685714285714286
"a59eb09b","5e9daed9e3075e0c31f314ef",2020-04-20 14:52:58,12753,3,4,0,1,"ci",12,"8",12,8,0.05,12,1,-0.657142857142857
"a59eb09b","5e9daed9e3075e0c31f314ef",2020-04-20 14:52:58,12764,1,3,1,3,"ci",1,"8",13,8,0.05,13,1,-0.628571428571429
"a59eb09b","5e9daed9e3075e0c31f314ef",2020-04-20 14:52:58,12780,3,3,0,2,"ci",26,"8",14,8,0.05,14,1,-0.6
