session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
5e9daed14b0db10c64af407f,5d6c847ba90a23001c46f8b2,APPROVED,2020-04-20 14:17:07.732000,2020-04-20 14:36:59.186000,1191.454,20,63,0,100,2020-05-11 15:42:14.481000,29ABE0A0,Portugal,Portugal,Other,Portuguese,"Portuguese, English",Portugal,Male,Yes
5e9daed17901500aeef36814,5e909a580f546807939549a6,RETURNED,2020-04-20 14:16:52.694000,,1826886.109785,25,3,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e9daed1491f350b8bb38ff1,5db782f5e757dd000d27a3f0,APPROVED,2020-04-20 14:16:49.833000,2020-04-20 15:05:31.991000,2922.158,19,63,0,100,2020-05-11 15:42:15.514000,29ABE0A0,Poland,Poland,Other,Polish,"Polish, English",Poland,Male,Yes
5e9daed2962b550b88d917b6,5d1beb9c9e033e0017a725dc,RETURNED,2020-04-20 14:16:52.238000,,1826886.591131,34,86,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e9daed34b0db10c64af4080,5a146ac4ff266c0001d20dfa,APPROVED,2020-04-20 14:16:51.709000,2020-04-20 14:37:14.453000,1222.744,44,70,0,100,2020-05-11 15:42:16.584000,29ABE0A0,"Venezuela, Bolivarian Republic of",Spain,Full-Time,Spanish,"English, Spanish","Venezuela, Bolivarian Republic of",Female,No
5e9daed40c8e5e0b19ab8ca1,5e00522ff87bcac54e1e331d,RETURNED,2020-04-20 14:16:55.738000,,1826883.115501,20,37,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e9daed9e3075e0c31f314ef,5e7bcff00fb32c0f51fea882,APPROVED,2020-04-20 14:17:09.166000,2020-04-20 14:52:58.925000,2149.759,21,19,0,100,2020-05-11 15:42:17.657000,29ABE0A0,Portugal,Portugal,Other,Portuguese,"Portuguese, English",Portugal,Male,Yes
5e9daedbd8d8010c94ea2e5e,5e6d59aca2a42832fc539205,APPROVED,2020-04-20 14:16:59.801000,2020-04-20 14:51:53.210000,2093.409,22,19,0,100,2020-05-11 15:42:18.725000,29ABE0A0,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Portugal,Male,Yes
5e9daedec9faf40bf7e8f049,5e455ad0703c9403276f7872,APPROVED,2020-04-20 14:17:11.200000,2020-04-20 14:43:54.877000,1603.677,31,39,0,100,2020-05-11 15:42:19.855000,29ABE0A0,"Venezuela, Bolivarian Republic of",Spain,Unemployed (and job seeking),English,"English, Spanish","Venezuela, Bolivarian Republic of",Female,Yes
5e9daedf35314b0c4b110b09,5b73dc45a6cbce0001228d87,APPROVED,2020-04-20 14:17:06.201000,2020-04-20 14:34:50.675000,1064.474,30,176,3,99,2020-05-11 15:42:21.321000,29ABE0A0,Mexico,Mexico,Full-Time,Spanish,Spanish,Mexico,Male,Yes
5e9daedfd8d8010c94ea2e5f,59b84ad1d793b40001459a0c,APPROVED,2020-04-20 14:17:22.703000,2020-04-20 15:31:27.591000,4444.888,24,295,1,100,2020-05-11 15:42:22.357000,29ABE0A0,Argentina,Italy,Full-Time,Spanish,Portuguese,Colombia,Male,No
5e9daee28571130b5565451c,5e7d0f8da0271f387aa51286,REJECTED,2020-04-20 14:17:13.502000,2020-04-20 14:31:39.383000,865.881,30,8,1,94,2020-04-20 18:53:47.387000,NOCODE,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Portugal,Female,Yes
5e9daee34457060c38d5d2ef,5e8740bce698c93829bd9217,REJECTED,2020-04-20 14:17:07.905000,2020-04-20 14:32:52.067000,944.162,25,10,2,94,2020-04-20 18:53:58.403000,NOCODE,Poland,Poland,Full-Time,Polish,"Polish, English",Poland,Female,No
5e9daee54c037e0bbf8a2bbd,5e8b5a6ce1552d02238e37fb,APPROVED,2020-04-20 14:17:21.858000,2020-04-20 14:49:45.442000,1943.584,20,3,0,100,2020-05-11 15:42:23.404000,29ABE0A0,Poland,Poland,Unemployed (and job seeking),Polish,"Polish, English, Russian",Poland,Male,Yes
5e9daee5d8d3330c7c1c29ea,5e7fb36f95fdc168f546424b,APPROVED,2020-04-20 14:17:09.419000,2020-04-20 14:31:33.129000,863.71,20,7,1,98,2020-05-11 15:42:24.475000,29ABE0A0,Slovenia,Slovenia,Other,Slovenian,"Slovenian, English",Slovenia,Male,Yes
5e9daee71d362a0b6e169386,5d9a40d81abbe700154a04a0,APPROVED,2020-04-20 14:17:11.697000,2020-04-20 14:47:22.509000,1810.812,23,58,0,100,2020-05-11 15:42:25.527000,29ABE0A0,Greece,Greece,Unemployed (and job seeking),Greek,"English, Greek",Greece,Female,Yes
5e9daee8edd8720b023c1d83,5dce892989c90b0f142c5062,APPROVED,2020-04-20 14:17:19.578000,2020-04-20 14:32:53.072000,933.494,20,25,1,98,2020-05-11 15:42:26.571000,29ABE0A0,Portugal,Portugal,"Not in paid work (e.g. homemaker', 'retired or disabled)",Portuguese,"English, Portuguese",Portugal,Male,Yes
5e9daee839a7630bed3fca45,5c59b060c16a6a0001c09337,APPROVED,2020-04-20 14:17:12.583000,2020-04-20 15:06:21.665000,2949.082,44,134,1,100,2020-05-11 15:42:27.663000,29ABE0A0,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Portugal,Male,No
5e9daeea2023990bfd3970be,5bd1af4a317813000184a29d,APPROVED,2020-04-20 14:18:53.833000,2020-04-20 14:39:12.003000,1218.17,27,8,0,100,2020-05-11 15:42:28.702000,29ABE0A0,United Kingdom,United Kingdom,Full-Time,,English,United Kingdom,Male,Yes
5e9daeea86242f0be2aa9821,5c542a124e2ebe0001458bf9,APPROVED,2020-04-20 14:17:14.920000,2020-04-20 14:38:18.314000,1263.394,19,159,0,100,2020-05-11 15:42:29.778000,29ABE0A0,Poland,Poland,Other,Polish,"Polish, English, French",Poland,Male,Yes
5e9daeed3d4c420bfa82c98a,5d4855cf4574f300013a7945,APPROVED,2020-04-20 14:18:19.756000,2020-04-20 14:52:10.216000,2030.46,20,51,0,100,2020-05-11 15:42:30.843000,29ABE0A0,Poland,Poland,Other,Polish,"Polish, German, English",Poland,Male,Yes
5e9daeed533d5e0b6fa5fbfb,5daaf077a131410013cfce11,APPROVED,2020-04-20 14:17:40.500000,2020-04-20 14:46:26.731000,1726.231,19,65,0,100,2020-05-11 15:42:31.891000,29ABE0A0,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Portugal,Female,Yes
5e9daeed5998e50bb1bae4d7,5a66568a63394a0001558e4d,RETURNED,2020-04-20 14:17:19.590000,,1826859.682133,30,155,5,95,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5e9daeee1af35c0b538ebd71,5da2184b019af000188ebbe7,APPROVED,2020-04-20 14:17:18.140000,2020-04-20 14:36:45.962000,1167.822,20,47,1,100,2020-05-11 15:42:33.003000,29ABE0A0,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Portugal,Male,No
5e9daeee3fcda10b668d8552,5cebae5b2e4f1700012a915a,APPROVED,2020-04-20 14:17:18.873000,2020-04-20 14:48:10.013000,1851.14,23,67,0,100,2020-05-11 15:42:34.377000,29ABE0A0,Poland,Poland,Part-Time,Polish,"Polish, Spanish, English",Poland,Male,Yes
