session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
5ebae6d3b5c4fc07bc90f902,5dacc4dd1844f20014bf9c6f,AWAITING REVIEW,2020-05-12 18:11:41.353000,2020-05-12 18:33:09.613000,1288.26,19,36,2,98,,29ABE0A0,United Kingdom,United Kingdom,Part-Time,English,United Kingdom,Male,Yes
5ebae6d67e02a007e9c781e9,5d277c0e28429200011c4fda,AWAITING REVIEW,2020-05-12 18:12:12.122000,2020-05-12 18:46:18.192000,2046.07,35,284,0,100,,29ABE0A0,United States,United States,Part-Time,English,United States,Female,No
5ebae6d650354d080edd56e0,5ea0a23a2c66d008a96313a8,AWAITING REVIEW,2020-05-12 18:11:53.718000,2020-05-12 18:37:41.661000,1547.943,29,36,0,100,,29ABE0A0,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Female,No
5ebae6f68f799207dff788cb,5d0483b4dc2d54001b38d4a9,AWAITING REVIEW,2020-05-12 18:12:09.221000,2020-05-12 18:50:26.875000,2297.654,20,34,1,99,,29ABE0A0,United States,United States,Part-Time,English,United States,Female,Yes
5ebae72dc0771907e3c6f354,5be9d0b85b7ff700013c7bb7,RETURNED,2020-05-12 18:13:01.067000,,967127.329182,56,551,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5ebae7f6120259085aba2a59,5daf8e43c51a83001231e469,AWAITING REVIEW,2020-05-12 18:17:05.377000,2020-05-12 19:18:46.005000,3700.628,28,194,1,100,,29ABE0A0,United States,United States,Full-Time,English,United States,Male,No
5ebae85a1635db08ab195249,5e6d3e1aa2fab5000bd47a97,AWAITING REVIEW,2020-05-12 18:18:05.428000,2020-05-12 18:32:57.332000,891.904,33,110,0,100,,29ABE0A0,United States,United States,Unemployed (and job seeking),English,United States,Male,Yes
5ebae95bb105f1085ec96d9b,5be4a9fd8bfa990001b328c0,AWAITING REVIEW,2020-05-12 18:22:45.932000,2020-05-12 18:41:50.543000,1144.611,24,266,4,99,,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,Yes
5ebaeb2d7ed4f808e440d3e2,5e94dc714b34ff84c349e18c,AWAITING REVIEW,2020-05-12 18:30:06.954000,2020-05-12 19:09:40.480000,2373.526,22,34,0,100,,29ABE0A0,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Male,Yes
5ebaed28404867098dd3e8a7,5b32b916aca294000142a145,AWAITING REVIEW,2020-05-12 18:38:37.538000,2020-05-12 18:48:15.803000,578.265,24,39,1,99,,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
5ebaf03ab855e1093be1b0c4,5d5f31230fc94a001c632b69,AWAITING REVIEW,2020-05-12 18:51:44.579000,2020-05-12 19:09:26.186000,1061.607,25,390,0,100,,29ABE0A0,United States,United States,Unemployed (and job seeking),English,United States,Female,No
5ebb3e7a74f38110bbd7b3e5,5e9870ea69e7ca0826daa5bb,AWAITING REVIEW,2020-05-13 00:25:58.580000,2020-05-13 00:50:29.457000,1470.877,22,43,0,100,,29ABE0A0,United States,United States,Part-Time,English,United States,Female,Yes
5ebc081d3a63960466e39171,5d93ab29efb8550018d5626c,AWAITING REVIEW,2020-05-13 14:47:41.582000,2020-05-13 15:08:25.227000,1243.645,27,167,1,100,,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
