session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status
5eb99da844ccc10bbf4442f7,5aeb3176cf9fd800019e65be,AWAITING REVIEW,2020-05-11 18:47:04.905000,2020-05-11 19:19:48.048000,1963.143,26,44,1,100,,29ABE0A0,Chile,Chile,Full-Time,Spanish,"English, Spanish",Chile,Male,No
5eb99dcc1834e20adc011e86,5cd31d79ad473b00152ea71c,AWAITING REVIEW,2020-05-11 18:47:40.476000,2020-05-11 19:52:32.306000,3891.83,22,126,3,98,,29ABE0A0,India,United Kingdom,Full-Time,English,English,India,Male,Yes
5eb99df5e0fc4f0bcb1d0316,5ea82e55de405c048862dd76,AWAITING REVIEW,2020-05-11 18:48:21.737000,2020-05-11 19:15:58.529000,1656.792,18,3,0,100,,29ABE0A0,Poland,Poland,Unemployed (and job seeking),Polish,"Polish, English",Poland,Male,Yes
5eb99ffd44ccc10b0492ceca,5cd30b2041a6b8001874c41f,AWAITING REVIEW,2020-05-11 18:57:01.265000,2020-05-11 19:16:44.896000,1183.631,25,135,0,100,,29ABE0A0,Greece,Greece,Unemployed (and job seeking),Greek,"English, Greek",Greece,Female,No
5eb9a0c85a3ce30b008ee4e5,5e933c9b605c411863c346ad,AWAITING REVIEW,2020-05-11 19:00:31.069000,2020-05-11 19:30:26.308000,1795.239,31,13,0,100,,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5eb9a7cb827e660bd89461d5,5e7987df47422a5443426cd7,AWAITING REVIEW,2020-05-11 19:30:56.973000,2020-05-11 19:57:12.175000,1575.202,18,22,0,100,,29ABE0A0,United Kingdom,United Kingdom,Unemployed (and job seeking),English,English,United Kingdom,Female,Yes
5eb9a7cb62221b0c99d6b651,5ea824f580b9ef228f589930,AWAITING REVIEW,2020-05-11 19:30:26.415000,2020-05-11 19:49:19.680000,1133.265,64,11,0,100,,29ABE0A0,Italy,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",Italian,"Italian, English",Italy,Female,No
5eb9a7ccafc7d90beee521d0,5e566b206589e6012282f1d0,RETURNED,2020-05-11 19:30:20.421000,,68619.0214,21,40,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5eb9a7ccfa1fd80b50a9df15,5e383a78d03ec6000bb04919,RETURNED,2020-05-11 19:30:20.927000,,68618.515519,20,36,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5eb9a7cdc762b90c81747a49,5ea5d8ba086c7245345047aa,RETURNED,2020-05-11 19:30:24.373000,,68615.069577,21,24,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5eb9a7cdfff6770cabd19ae8,5ea2db31f5c6d720f25f0697,REJECTED,2020-05-11 19:30:25.667000,2020-05-11 19:46:58.317000,992.65,61,25,1,97,2020-05-11 23:09:54.933000,NOCODE,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Male,No
5eb9a7cd6068160bf1dd725d,5dcae5f05b73eb7c6150d33f,RETURNED,2020-05-11 19:30:41.899000,,68597.560417,55,207,3,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5eb9a7cd1396680cbd1c9cfb,5d2a25f9e5af0b00197f4b8b,RETURNED,2020-05-11 19:30:36.797000,,68602.662539,56,228,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5eb9a7cefcd12c0ce05f0d53,5ea1fcf9dfd09210e8645727,AWAITING REVIEW,2020-05-11 19:30:23.680000,2020-05-11 19:57:21.742000,1618.062,25,49,1,100,,29ABE0A0,Philippines,United States,Full-Time,English,"English, Tagalog-Filipino",United States,Male,Yes
5eb9a7d0b5b9d50c41f54b0f,5e5a4840b07a782433c97bd5,AWAITING REVIEW,2020-05-11 19:30:24.227000,2020-05-11 19:57:54.655000,1650.428,18,78,1,100,,29ABE0A0,United Kingdom,United Kingdom,Other,English,English,United Kingdom,Male,Yes
5eb9a7d0827e660c90adcc3e,5dadad6c44ca72001572c8a4,AWAITING REVIEW,2020-05-11 19:36:39.529000,2020-05-11 20:02:50.447000,1570.918,19,138,0,100,,29ABE0A0,United Kingdom,United Kingdom,Part-Time,English,English,United Kingdom,Female,Yes
5eb9a7d08534170c1f5cddb8,5bd948d7544d4f000141e81f,AWAITING REVIEW,2020-05-11 19:31:05.566000,2020-05-11 20:30:27.158000,3561.592,38,325,2,100,,29ABE0A0,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Male,No
5eb9a7d17dfd150d7a3e46bb,5dc5edbde0089e58cec9a739,RETURNED,2020-05-11 19:30:25.028000,,68614.559736,29,65,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5eb9a7d1b8cb490cbfb7b32e,5d5d8d64be093b000172b7c8,RETURNED,2020-05-11 19:31:32.395000,,68547.192843,44,170,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
