"session_id","participant_id","status","started_datetime","completed_date_time","time_taken","age","num_approvals","num_rejections","prolific_score","reviewed_at_datetime","entered_code","Country of Birth","Current Country of Residence","Employment Status","First Language","Fluent languages","Nationality","Sex","Student Status"
"5ebaaa1474f38100095380ac","17bc85fd","APPROVED",2020-05-12 13:52:37,2020-05-12 22:59:24,"32806.406",18,14,0,100,2020-05-12 22:59:25,"Manual Completion","Poland","Poland","Other","Polish","Polish, English","Poland","Male","Yes"
"5ebaaa145b408e000892c1fd","37834e31","REJECTED",2020-05-12 13:52:20,2020-05-12 13:59:36,"435.427",24,68,3,98,2020-05-12 15:53:36,"NOCODE","Portugal","Portugal","Unemployed (and job seeking)","Portuguese","English, Portuguese, Spanish","Portugal","Female","Yes"
"5ebaaa165a4a45000cfca3c0","d2917cbb","AWAITING REVIEW",2020-05-12 13:52:22,2020-05-12 14:33:30,"2468.248",28,164,0,100,NA,"29ABE0A0","Poland","Poland","Full-Time","Polish","Polish, English","Poland","Male","No"
"5ebaaa16c7f8c2000a0b8497","3a74279a","AWAITING REVIEW",2020-05-12 13:52:37,2020-05-12 14:44:05,"3088.177",20,3,0,100,NA,"29ABE0A0","Poland","Poland","Other","Polish","Polish, English","Poland","Male","Yes"
"5ebaaa19c7f8c2000b80075d","66673fd1","AWAITING REVIEW",2020-05-12 13:56:46,2020-05-12 14:24:22,"1655.202",30,22,0,100,NA,"29ABE0A0","France","France","Other","French","English, French","France","Male","Yes"
"5ebaaa198f7992000b602653","aa73781f","AWAITING REVIEW",2020-05-12 13:52:32,2020-05-12 14:18:01,"1528.452",29,17,0,100,NA,"29ABE0A0","United Kingdom","United Kingdom","Full-Time","English","English","United Kingdom","Female","No"
"5ebaaa3e09b13e000a8108e2","dae5e1f0","AWAITING REVIEW",2020-05-12 13:53:05,2020-05-12 14:23:01,"1796.041",26,15,0,100,NA,"29ABE0A0","Netherlands","Netherlands","Unemployed (and job seeking)","Dutch","Dutch, English","Netherlands","Male","Yes"
"5ebaad4144263b00090f8aa1","5553e766","RETURNED",2020-05-12 14:05:55,NA,"979689.720557",20,197,1,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebaadc7a9b659000a59541f","94b60c15","AWAITING REVIEW",2020-05-12 14:08:18,2020-05-12 14:43:03,"2085.011",21,122,0,100,NA,"29ABE0A0","Poland","Poland","Full-Time","Polish","English, Polish","Poland","Male","No"
"5ebabb212a84820300bc0c09","208724b8","AWAITING REVIEW",2020-05-12 15:05:07,2020-05-12 15:46:40,"2493.107",18,21,0,100,NA,"29ABE0A0","Portugal","Portugal","Not in paid work (e.g. homemaker', 'retired or disabled)","Portuguese","Portuguese, English","Portugal","Male","Yes"
"5ebac0feee8f8f02f5a0dd69","d385b7fc","AWAITING REVIEW",2020-05-12 15:30:14,2020-05-12 15:54:41,"1467.443",34,62,0,100,NA,"29ABE0A0","United Kingdom","United Kingdom","Full-Time","English","English","United Kingdom","Female","No"
"5ebac689834ac40363c693c2","7681187c","AWAITING REVIEW",2020-05-12 15:54:02,2020-05-12 16:07:01,"778.157",20,35,0,100,NA,"29ABE0A0","United States","United States","Unemployed (and job seeking)","English","English","United States","Male","Yes"
"5ebb387f70614110914c2507","967c5094","AWAITING REVIEW",2020-05-13 00:00:06,2020-05-13 00:33:02,"1975.643",25,208,1,100,NA,"29ABE0A0","Mexico","Mexico","Part-Time","Spanish","English, Spanish","Mexico","Male","Yes"
"5ebb422be7d9a811a6b845c0","d4d4a888","AWAITING REVIEW",2020-05-13 00:41:15,2020-05-13 01:17:27,"2171.943",19,43,0,100,NA,"29ABE0A0","United States","United States","Unemployed (and job seeking)","English","English","United States","Female","Yes"
"5ebb422d70614110e83ad58c","44c08e08","RETURNED",2020-05-13 00:41:27,NA,"941558.491354",43,154,2,99,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebb422d5c159010c77ae6ec","1ca9427c","REJECTED",2020-05-13 00:41:20,2020-05-13 00:57:11,"951.054",33,232,3,99,2020-05-13 01:19:36,"NOCODE","United States","United States","Unemployed (and job seeking)","English","English","United States","Male","No"
"5ebb426fe5f14a10b3ad2f26","6814b608","RETURNED",2020-05-13 00:53:00,NA,"940865.817522",39,675,4,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebb44f4e5f14a1118206d45","64994ab2","AWAITING REVIEW",2020-05-13 00:54:23,2020-05-13 01:17:58,"1414.456",44,1264,4,100,NA,"29ABE0A0","United States","United States","Full-Time","English","English","United States","Male","No"
"5ebc082393c3d7046725f14c","389e68e9","RETURNED",2020-05-13 14:48:24,NA,"890741.056622",24,58,0,100,NA,NA,"CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED","CONSENT REVOKED"
"5ebc0a7009de5805465102c8","8af02d11","AWAITING REVIEW",2020-05-13 14:55:43,2020-05-13 15:49:18,"3214.89",30,106,1,100,NA,"29ABE0A0","Greece","Greece","Full-Time","Greek","English, Greek","Greece","Female","No"
