"id","prolific_pid","session_id","responses","tp","tn","fp","fn","cumulative_pay","condition","incentive","trial","duration","flags"
16622,"310624c0","5eb99d99926e630b6cc129d6","5,1,4",3,4,0,-1,-10520,"dotplot",5,33,12.577,""
16623,"9311ce20","5eb99d99291d640ae9a114f1","8,5,6,4",4,4,0,0,-2280,"dotplot",5,9,7.595,""
16624,"a1223727","5eb99d9c9dc5fc0b69744a6e","12,9,3,11,8,1,5",5,5,-2,0,-7840,"dotplot",5,12,9.807,""
16625,"35dc0a7d","5eb99ffd44ccc10b0492ceca","null",0,11,0,-1,1040,"dotplot",5,32,5.925,""
16626,"14617cb8","5eb99da492611b0b2a6f888e","12,6,2,7,11,9",4,5,-2,-1,720,"dotplot",5,8,28.715,""
16627,"bfde3fb6","5eb99da844ccc10bbf4442f7","5,4",2,3,0,-3,-1040,"dotplot",5,31,6.938,""
16628,"b2f49f6a","5eb99da1c211520ae847439b","12,1,11,8,6",5,5,0,-2,-880,"dotplot",5,35,6.756,""
16629,"54a7d48a","5eb99d98f0dcca0b921b3dc9","4,1,3,2",3,2,-1,-2,-2760,"dotplot",5,2,5.512,""
16630,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","2,7,5,6",1,4,-3,0,-47640,"dotplot",5,32,37.547,""
16631,"a5de19b7","5eb99d9a309df40bf582e7f3","null",0,5,0,-3,-80,"dotplot",5,16,3.595,""
16632,"310624c0","5eb99d99926e630b6cc129d6","3,5,8",2,4,-1,-1,-10800,"dotplot",5,16,5.338,""
16633,"9311ce20","5eb99d99291d640ae9a114f1","3,2,4,8",3,3,-1,-1,-2560,"dotplot",5,14,5.341,""
16634,"30199ef7","5eb99da4fa23620adbcccac2","null",0,5,0,-3,2280,"dotplot",5,3,6.781,""
16635,"35dc0a7d","5eb99ffd44ccc10b0492ceca","null",0,2,0,-10,880,"dotplot",5,7,5.534,""
16636,"4e897639","5eb99d9e542dd70b07fb583f","5,6,8,4",4,4,0,0,-3120,"dotplot",5,9,13.074,""
16637,"54a7d48a","5eb99d98f0dcca0b921b3dc9","5,8,2,6",4,3,0,-1,-2640,"dotplot",5,27,4.168,""
16638,"a5de19b7","5eb99d9a309df40bf582e7f3","5",1,4,0,-3,-40,"dotplot",5,9,3.445,""
16639,"b2f49f6a","5eb99da1c211520ae847439b","5,2,11,9",4,8,0,0,-640,"dotplot",5,30,6.279,""
16640,"966caddd","5eb99da1b5aff30af545b320","6,3,11,9",4,4,0,-4,2160,"dotplot",5,4,16.676,""
16641,"30199ef7","5eb99da4fa23620adbcccac2","null",0,7,0,-1,2400,"dotplot",5,32,4.917,""
16642,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","5,3,8,6,7,4,2",5,1,-2,0,-48280,"dotplot",5,31,7.796,""
16643,"a1223727","5eb99d9c9dc5fc0b69744a6e","12,11,6,10,8,2",6,5,0,-1,-7640,"dotplot",5,17,10.892,""
16644,"54a7d48a","5eb99d98f0dcca0b921b3dc9","5,3,8",2,4,-1,-1,-2920,"dotplot",5,16,5.274,""
16645,"76e82b37","5eb99da2afc7d90b2a81c4f9","4",1,6,0,-5,200,"dotplot",5,14,13.876,""
16646,"9311ce20","5eb99d99291d640ae9a114f1","2,4",2,5,0,-1,-2440,"dotplot",5,19,7.205,""
16647,"bfde3fb6","5eb99da844ccc10bbf4442f7","null",0,7,0,-1,-920,"dotplot",5,32,10.136,""
16648,"a5de19b7","5eb99d9a309df40bf582e7f3","4",1,3,0,-4,-40,"dotplot",5,2,4.478,""
16649,"b2f49f6a","5eb99da1c211520ae847439b","null",0,6,0,-6,-640,"dotplot",5,25,5.513,""
16650,"00454285","5eb99d9e8e25520b63ad3e50","2,5",2,4,0,-2,-360,"dotplot",5,12,18.395,""
16651,"7e269cfc","5eb99da4219d5a0b8b2c0a61","2",1,5,0,-2,1760,"dotplot",5,19,6.571,""
16652,"966caddd","5eb99da1b5aff30af545b320","10,11,12,4,3",5,5,0,-2,2320,"dotplot",5,3,6.963,""
16653,"35dc0a7d","5eb99ffd44ccc10b0492ceca","2,12",2,7,0,-3,1000,"dotplot",5,18,9.631,""
16654,"9311ce20","5eb99d99291d640ae9a114f1","4,2",2,4,0,-2,-2360,"dotplot",5,24,6.48,""
16655,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","2,7,6,1,5,3",2,2,-4,0,-49720,"dotplot",5,30,8.015,""
16656,"4e897639","5eb99d9e542dd70b07fb583f","7,1,2,6",4,3,0,-1,-3000,"dotplot",5,26,12.136,""
16657,"76e82b37","5eb99da2afc7d90b2a81c4f9","11,7,10,8,5",5,4,0,-3,320,"dotplot",5,27,7.534,""
16658,"b2f49f6a","5eb99da1c211520ae847439b","5,12,2",2,5,-1,-4,-960,"dotplot",5,20,5.359,""
16659,"a5de19b7","5eb99d9a309df40bf582e7f3","4,5,3",3,3,0,-2,40,"dotplot",5,31,5.744,""
16660,"e888eb3a","5eb99dcc1834e20adc011e86","6,3,4,8,1",2,3,-3,-4,-4680,"dotplot",5,19,16.122,""
16661,"30199ef7","5eb99da4fa23620adbcccac2","6",1,5,0,-2,2480,"dotplot",5,25,9.884,""
16662,"54a7d48a","5eb99d98f0dcca0b921b3dc9","2,1",0,6,-2,0,-3560,"dotplot",5,5,10.038,""
16663,"a1223727","5eb99d9c9dc5fc0b69744a6e","8,10,4,11,3",4,5,-1,-2,-7880,"dotplot",5,22,10.76,""
16664,"35dc0a7d","5eb99ffd44ccc10b0492ceca","1",1,5,0,-6,1000,"dotplot",5,29,6.241,""
16665,"14617cb8","5eb99da492611b0b2a6f888e","11,6,12,2,5,4,9,1",8,4,0,0,960,"dotplot",5,33,21.049,""
16666,"bfde3fb6","5eb99da844ccc10bbf4442f7","5",1,4,0,-3,-880,"dotplot",5,33,10.525,""
16667,"00454285","5eb99d9e8e25520b63ad3e50","6",1,5,0,-2,-280,"dotplot",5,25,8.99,""
16668,"9311ce20","5eb99d99291d640ae9a114f1","3,5,4",3,3,0,-2,-2280,"dotplot",5,29,5.607,""
16669,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","4,1,5,2,7,3,6",5,1,-2,0,-50360,"dotplot",5,29,5.091,""
16670,"30199ef7","5eb99da4fa23620adbcccac2","null",0,4,0,-4,2480,"dotplot",5,18,4.536,""
16671,"a5de19b7","5eb99d9a309df40bf582e7f3","4",1,4,0,-3,80,"dotplot",5,24,3.941,""
16672,"b2f49f6a","5eb99da1c211520ae847439b","2,12,1,9,5",5,4,0,-3,-840,"dotplot",5,15,6.265,""
16673,"966caddd","5eb99da1b5aff30af545b320","3,12,4",3,5,0,-4,2400,"dotplot",5,2,10.975,""
16674,"310624c0","5eb99d99926e630b6cc129d6","8,5,4",3,3,0,-2,-10720,"dotplot",5,35,23.585,""
16675,"76e82b37","5eb99da2afc7d90b2a81c4f9","9,11",2,4,0,-6,320,"dotplot",5,4,7.594,""
16676,"9311ce20","5eb99d99291d640ae9a114f1","8",1,5,0,-2,-2200,"dotplot",5,34,5.356,""
16677,"e888eb3a","5eb99dcc1834e20adc011e86","5,3,6,8,2",2,5,-3,-2,-5720,"dotplot",5,30,9.071,""
16678,"35dc0a7d","5eb99ffd44ccc10b0492ceca","11,6",2,4,0,-6,1000,"dotplot",5,4,7.547,""
16679,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","6,7,2,4,1,5,3",4,1,-3,0,-51400,"dotplot",5,28,5.57,""
16680,"7e269cfc","5eb99da4219d5a0b8b2c0a61","2,1,4,3",3,2,-1,-2,1440,"dotplot",5,2,16.616,""
16681,"310624c0","5eb99d99926e630b6cc129d6","2,1,7",3,4,0,-1,-10600,"dotplot",5,18,4.51,""
16682,"4e897639","5eb99d9e542dd70b07fb583f","6,4,1,3",4,2,0,-2,-2920,"dotplot",5,7,12.441,""
16683,"a5de19b7","5eb99d9a309df40bf582e7f3","3",1,3,0,-4,80,"dotplot",5,17,5.255,""
16684,"bfde3fb6","5eb99da844ccc10bbf4442f7","null",0,5,0,-3,-840,"dotplot",5,34,9.868,""
16685,"30199ef7","5eb99da4fa23620adbcccac2","7",1,4,0,-3,2520,"dotplot",5,11,8.334,""
16686,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","7,2,8,1,4,6,5,3",5,0,-3,0,-52440,"dotplot",5,27,5.521,""
16687,"9311ce20","5eb99d99291d640ae9a114f1","1,4,8,7",3,4,-1,0,-2440,"dotplot",5,3,6.353,""
16688,"966caddd","5eb99da1b5aff30af545b320","2",0,6,-1,-5,2040,"dotplot",5,1,9.694,""
16689,"54a7d48a","5eb99d98f0dcca0b921b3dc9","5,1,7,6",2,4,-2,0,-4200,"dotplot",5,30,15.805,""
16690,"76e82b37","5eb99da2afc7d90b2a81c4f9","null",0,5,0,-7,280,"dotplot",5,17,9.923,""
16691,"35dc0a7d","5eb99ffd44ccc10b0492ceca","6",1,4,0,-7,960,"dotplot",5,15,7.011,""
16692,"310624c0","5eb99d99926e630b6cc129d6","7,4",1,3,-1,-3,-10960,"dotplot",5,1,5.923,""
16693,"b2f49f6a","5eb99da1c211520ae847439b","3,4",2,5,0,-5,-800,"dotplot",5,10,12.545,""
16694,"7e269cfc","5eb99da4219d5a0b8b2c0a61","2,8,4,1,3",4,3,-1,0,1200,"dotplot",5,21,7.316,""
16695,"00454285","5eb99d9e8e25520b63ad3e50","1,4",2,3,0,-3,-240,"dotplot",5,2,16.135,""
16696,"bfde3fb6","5eb99da844ccc10bbf4442f7","4,8",2,3,0,-3,-800,"dotplot",5,35,6.832,""
16697,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","1,7,5,6,2,8,3",5,1,-2,0,-53080,"dotplot",5,26,4.734,""
16698,"9311ce20","5eb99d99291d640ae9a114f1","4,6",2,5,0,-1,-2320,"dotplot",5,8,5.605,""
16699,"a5de19b7","5eb99d9a309df40bf582e7f3","null",0,2,0,-6,0,"dotplot",5,10,7.987,""
16700,"14617cb8","5eb99da492611b0b2a6f888e","4,10,11",2,5,-1,-4,640,"dotplot",5,22,19.78,""
16701,"76e82b37","5eb99da2afc7d90b2a81c4f9","9,11",2,8,0,-2,440,"dotplot",5,30,5.743,""
16702,"35dc0a7d","5eb99ffd44ccc10b0492ceca","1",1,3,0,-8,880,"dotplot",5,26,5.372,""
16703,"a1223727","5eb99d9c9dc5fc0b69744a6e","12,6,5,8,7,11,10,4",8,4,0,0,-7640,"dotplot",5,27,10.837,""
16704,"e888eb3a","5eb99dcc1834e20adc011e86","10,11,2,5",1,7,-3,-1,-6720,"dotplot",5,5,13.812,""
16705,"968c30cc","5eb9a0c85a3ce30b008ee4e5","6,1,4,12,5,2,7,11",6,4,-2,0,-1520,"dotplot",5,14,51.702,""
16706,"4e897639","5eb99d9e542dd70b07fb583f","4,8,1,7,2",4,3,-1,0,-3160,"dotplot",5,24,12.793,""
16707,"00454285","5eb99d9e8e25520b63ad3e50","1,6,2,5",4,3,0,-1,-120,"dotplot",5,15,7.367,""
16708,"a5de19b7","5eb99d9a309df40bf582e7f3","null",0,5,0,-3,40,"dotplot",5,3,3.893,""
16709,"9311ce20","5eb99d99291d640ae9a114f1","5,6",2,3,0,-3,-2280,"dotplot",5,13,5.353,""
16710,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","1,2,7,6,4,5",3,2,-3,0,-54120,"dotplot",5,25,6.258,""
16711,"76e82b37","5eb99da2afc7d90b2a81c4f9","6,3",2,2,0,-8,360,"dotplot",5,7,5.191,""
16712,"a5de19b7","5eb99d9a309df40bf582e7f3","2",1,7,0,0,200,"dotplot",5,32,3.631,""
16713,"a1223727","5eb99d9c9dc5fc0b69744a6e","5,4,8",1,9,-2,0,-8200,"dotplot",5,32,7.692,""
16714,"b2f49f6a","5eb99da1c211520ae847439b","null",0,10,0,-2,-640,"dotplot",5,5,14.329,""
16715,"310624c0","5eb99d99926e630b6cc129d6","5",1,5,0,-2,-10880,"dotplot",5,20,5.119,""
16716,"76e82b37","5eb99da2afc7d90b2a81c4f9","5",1,6,0,-5,400,"dotplot",5,20,5.144,""
16717,"9311ce20","5eb99d99291d640ae9a114f1","7,1,2,5",3,3,-1,-1,-2560,"dotplot",5,18,8.74,""
16718,"a5de19b7","5eb99d9a309df40bf582e7f3","6",1,5,0,-2,280,"dotplot",5,25,3.986,""
16719,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","1,2,8,7,4",4,3,-1,0,-54360,"dotplot",5,24,10.001,""
16720,"310624c0","5eb99d99926e630b6cc129d6","1,7,8,4",3,4,-1,0,-11120,"dotplot",5,3,6.533,""
16721,"4e897639","5eb99d9e542dd70b07fb583f","1,2",0,6,-2,0,-3800,"dotplot",5,5,13.724,""
16722,"76e82b37","5eb99da2afc7d90b2a81c4f9","1,11,12,5",4,4,0,-4,480,"dotplot",5,33,5.694,""
16723,"00454285","5eb99d9e8e25520b63ad3e50","2,4,6",3,4,0,-1,0,"dotplot",5,28,15.083,""
16724,"a5de19b7","5eb99d9a309df40bf582e7f3","2,1",2,4,0,-2,360,"dotplot",5,18,4.771,""
16725,"a1223727","5eb99d9c9dc5fc0b69744a6e","5,11,2,12",2,5,-2,-3,-8880,"dotplot",5,1,10.527,""
16726,"35dc0a7d","5eb99ffd44ccc10b0492ceca","null",0,7,0,-5,920,"dotplot",5,1,6.52,""
16727,"48a3535f","5eb99d9b462d780bc2da08f5","4,12,2,7",2,5,-2,-3,-9000,"dotplot",5,16,4.889,""
16728,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","1,7,5,3,2,6,4",5,1,-2,0,-55000,"dotplot",5,23,6.874,""
16729,"310624c0","5eb99d99926e630b6cc129d6","null",0,2,0,-6,-11200,"dotplot",5,22,4.953,""
16730,"9311ce20","5eb99d99291d640ae9a114f1","4,2,5",3,3,0,-2,-2480,"dotplot",5,23,10.683,""
16731,"14617cb8","5eb99da492611b0b2a6f888e","8,9,7,12,4",5,7,0,0,880,"dotplot",5,11,23.781,""
16732,"76e82b37","5eb99da2afc7d90b2a81c4f9","4,3",2,5,0,-5,520,"dotplot",5,10,7.89,""
16733,"4e897639","5eb99d9e542dd70b07fb583f","2,3,8",3,2,0,-3,-3760,"dotplot",5,22,8.064,""
16734,"a5de19b7","5eb99d9a309df40bf582e7f3","7",1,4,0,-3,400,"dotplot",5,11,5.079,""
16735,"310624c0","5eb99d99926e630b6cc129d6","2,1",0,6,-2,0,-11840,"dotplot",5,5,6.039,""
16736,"968c30cc","5eb9a0c85a3ce30b008ee4e5","11,4,3,2,8,10,5,12,1",7,3,-2,0,-2080,"dotplot",5,3,27.762,""
16737,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","8,2,7,3,4",4,1,-1,-2,-55320,"dotplot",5,22,7.489,""
16738,"35dc0a7d","5eb99ffd44ccc10b0492ceca","12,1",2,7,0,-3,1040,"dotplot",5,12,8.965,""
16739,"a1223727","5eb99d9c9dc5fc0b69744a6e","2,10,4,7",3,7,-1,-1,-9080,"dotplot",5,6,11.873,""
16740,"7e269cfc","5eb99da4219d5a0b8b2c0a61","6,5",2,2,0,-4,1200,"dotplot",5,4,38.196,""
16741,"310624c0","5eb99d99926e630b6cc129d6","4,2",2,4,0,-2,-11760,"dotplot",5,24,5.443,""
16742,"76e82b37","5eb99da2afc7d90b2a81c4f9","2,6,5",3,4,0,-5,560,"dotplot",5,23,8.644,""
16743,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","8,1,6,2,3,4",4,2,-2,0,-55960,"dotplot",5,21,4.726,""
16744,"30199ef7","5eb99da4fa23620adbcccac2","6,5",2,2,0,-4,2520,"dotplot",5,4,29.407,""
16745,"00454285","5eb99d9e8e25520b63ad3e50","2,1",0,6,-2,0,-640,"dotplot",5,5,18.104,""
16746,"35dc0a7d","5eb99ffd44ccc10b0492ceca","null",0,4,0,-8,960,"dotplot",5,23,6.611,""
16747,"54a7d48a","5eb99d98f0dcca0b921b3dc9","2,4",2,5,0,-1,-4080,"dotplot",5,19,45.113,""
16748,"9311ce20","5eb99d99291d640ae9a114f1","4,1,2,6",4,4,0,0,-2320,"dotplot",5,28,6.334,""
16749,"30199ef7","5eb99da4fa23620adbcccac2","5",1,4,0,-3,2560,"dotplot",5,33,6.496,""
16750,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","3,5,7",3,5,0,0,-55800,"dotplot",5,20,7.856,""
16751,"35dc0a7d","5eb99ffd44ccc10b0492ceca","null",0,6,0,-6,960,"dotplot",5,34,5.164,""
16752,"4e897639","5eb99d9e542dd70b07fb583f","4,7,3,1,8,5",3,2,-3,0,-4800,"dotplot",5,3,16.729,""
16753,"7e269cfc","5eb99da4219d5a0b8b2c0a61","3,5,4",3,3,0,-2,1280,"dotplot",5,23,11.598,""
16754,"a1223727","5eb99d9c9dc5fc0b69744a6e","4,5,6,7,8,12,9",5,5,-2,0,-9640,"dotplot",5,11,12.862,""
16755,"310624c0","5eb99d99926e630b6cc129d6","6,4,1",3,2,0,-3,-11720,"dotplot",5,7,11.808,""
16756,"966caddd","5eb99da1b5aff30af545b320","5,4,6,8,1,2,7",5,1,-2,0,1400,"dotplot",5,35,10.413,""
16757,"30199ef7","5eb99da4fa23620adbcccac2","null",0,3,0,-5,2520,"dotplot",5,26,4.729,""
16758,"9311ce20","5eb99d99291d640ae9a114f1","5,3,1,4",3,3,-1,-1,-2600,"dotplot",5,33,5.609,""
16759,"00454285","5eb99d9e8e25520b63ad3e50","1",1,4,0,-3,-600,"dotplot",5,18,13.084,""
16760,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","2,4,1,3,8,7,5",3,1,-4,0,-57240,"dotplot",5,19,8.349,""
16761,"a5de19b7","5eb99d9a309df40bf582e7f3","5,6",2,2,0,-4,400,"dotplot",5,4,3.664,""
16762,"35dc0a7d","5eb99ffd44ccc10b0492ceca","12,1",2,6,0,-4,1040,"dotplot",5,9,8.755,""
16763,"7e269cfc","5eb99da4219d5a0b8b2c0a61","6,5",2,5,0,-1,1400,"dotplot",5,6,7.152,""
16764,"310624c0","5eb99d99926e630b6cc129d6","7,1,6",3,3,0,-2,-11640,"dotplot",5,26,6.933,""
16765,"30199ef7","5eb99da4fa23620adbcccac2","null",0,5,0,-3,2560,"dotplot",5,19,5.774,""
16766,"4e897639","5eb99d9e542dd70b07fb583f","3",1,5,0,-2,-4720,"dotplot",5,20,9.736,""
16767,"9311ce20","5eb99d99291d640ae9a114f1","4,2,3,1",3,2,-1,-2,-2920,"dotplot",5,2,6.485,""
16768,"54a7d48a","5eb99d98f0dcca0b921b3dc9","6,5,4",3,5,0,0,-3920,"dotplot",5,8,16.083,""
16769,"966caddd","5eb99da1b5aff30af545b320","8",1,5,0,-2,1480,"dotplot",5,34,7.637,""
16770,"a1223727","5eb99d9c9dc5fc0b69744a6e","7,8,2",1,5,-2,-4,-10360,"dotplot",5,16,9.245,""
16771,"a5de19b7","5eb99d9a309df40bf582e7f3","5",1,4,0,-3,440,"dotplot",5,33,3.955,""
16772,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","4,7,2,1,5",4,3,-1,0,-57480,"dotplot",5,18,5.017,""
16773,"7e269cfc","5eb99da4219d5a0b8b2c0a61","2,6",1,4,-1,-2,1080,"dotplot",5,25,4.291,""
16774,"968c30cc","5eb9a0c85a3ce30b008ee4e5","10,6,5,3,4,12",5,5,-1,-1,-2280,"dotplot",5,28,29.308,""
16775,"310624c0","5eb99d99926e630b6cc129d6","5,4,6,8",4,4,0,0,-11480,"dotplot",5,9,5.369,""
16776,"a5de19b7","5eb99d9a309df40bf582e7f3","6",1,3,0,-4,440,"dotplot",5,26,3.302,""
16777,"966caddd","5eb99da1b5aff30af545b320","1,5",2,4,0,-2,1560,"dotplot",5,33,6.772,""
16778,"9311ce20","5eb99d99291d640ae9a114f1","6,4,1",3,2,0,-3,-2880,"dotplot",5,7,7.113,""
16779,"35dc0a7d","5eb99ffd44ccc10b0492ceca","null",0,6,0,-6,1040,"dotplot",5,20,10.785,""
16780,"a5de19b7","5eb99d9a309df40bf582e7f3","2",1,5,0,-2,520,"dotplot",5,19,2.957,""
16781,"7e269cfc","5eb99da4219d5a0b8b2c0a61","6,4",2,5,0,-1,1200,"dotplot",5,8,6.042,""
16782,"30199ef7","5eb99da4fa23620adbcccac2","5",1,4,0,-3,2600,"dotplot",5,12,8.469,""
16783,"4e897639","5eb99d9e542dd70b07fb583f","7,4,6",2,3,-1,-2,-5040,"dotplot",5,1,8.919,""
16784,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","1,2,4,3,8",5,3,0,0,-57320,"dotplot",5,17,6.612,""
16785,"a1223727","5eb99d9c9dc5fc0b69744a6e","2,7,6,3,12",5,6,0,-1,-10160,"dotplot",5,21,9.865,""
16786,"00454285","5eb99d9e8e25520b63ad3e50","6,4,5,3",4,3,0,-1,-480,"dotplot",5,31,17.078,""
16787,"a5de19b7","5eb99d9a309df40bf582e7f3","2",1,4,0,-3,560,"dotplot",5,12,3.178,""
16788,"966caddd","5eb99da1b5aff30af545b320","2",1,7,0,0,1720,"dotplot",5,32,5.199,""
16789,"310624c0","5eb99d99926e630b6cc129d6","2,6,4",3,4,0,-1,-11360,"dotplot",5,28,9.243,""
16790,"9311ce20","5eb99d99291d640ae9a114f1","2,5,1,8",4,4,0,0,-2720,"dotplot",5,12,6.63,""
16791,"30199ef7","5eb99da4fa23620adbcccac2","2",0,7,-1,0,2360,"dotplot",5,5,4.853,""
16792,"35dc0a7d","5eb99ffd44ccc10b0492ceca","3",1,5,0,-6,1040,"dotplot",5,31,6.164,""
16793,"a5de19b7","5eb99d9a309df40bf582e7f3","2",0,7,-1,0,320,"dotplot",5,5,3.634,""
16794,"48a3535f","5eb99d9b462d780bc2da08f5","2,3,12,9",3,3,-1,-5,-9360,"dotplot",5,33,5.924,""
16795,"310624c0","5eb99d99926e630b6cc129d6","3,7,8",2,3,-1,-2,-11680,"dotplot",5,11,5.022,""
16796,"7e269cfc","5eb99da4219d5a0b8b2c0a61","2,8,5,6",4,3,0,-1,1320,"dotplot",5,27,9.719,""
16797,"a5de19b7","5eb99d9a309df40bf582e7f3","8",1,5,0,-2,400,"dotplot",5,34,3.415,""
16798,"966caddd","5eb99da1b5aff30af545b320","5,3,6,7,4",5,3,0,0,1880,"dotplot",5,31,7.526,""
16799,"9311ce20","5eb99d99291d640ae9a114f1","4,2,3,1",4,3,0,-1,-2600,"dotplot",5,17,6.859,""
16800,"35dc0a7d","5eb99ffd44ccc10b0492ceca","2",1,8,0,-3,1160,"dotplot",5,6,5.844,""
16801,"968c30cc","5eb9a0c85a3ce30b008ee4e5","12,11,10,6,2,8,9,4",6,3,-2,-1,-2880,"dotplot",5,17,18.472,""
16802,"48a3535f","5eb99d9b462d780bc2da08f5","9,1,2,6,5,7",4,4,-2,-2,-10000,"dotplot",5,14,4.294,""
16803,"00454285","5eb99d9e8e25520b63ad3e50","6,4",2,5,0,-1,-360,"dotplot",5,8,10.538,""
16804,"30199ef7","5eb99da4fa23620adbcccac2","null",0,5,0,-3,2400,"dotplot",5,34,8.383,""
16805,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","5,2,8,4,3,6",3,2,-3,0,-58360,"dotplot",5,16,8.024,""
16806,"14617cb8","5eb99da492611b0b2a6f888e","2,6",1,4,-1,-2,560,"dotplot",5,25,18.534,""
16807,"310624c0","5eb99d99926e630b6cc129d6","7,6,1,5",2,4,-2,0,-12320,"dotplot",5,30,5.156,""
16808,"a1223727","5eb99d9c9dc5fc0b69744a6e","10,6,1,9,2,8,3",7,3,0,-2,-10000,"dotplot",5,26,11.267,""
16809,"4e897639","5eb99d9e542dd70b07fb583f","7,1,2,5",3,3,-1,-1,-5320,"dotplot",5,18,15.149,""
16810,"7e269cfc","5eb99da4219d5a0b8b2c0a61","4,1,2",3,2,0,-3,1360,"dotplot",5,10,5.721,""
16811,"9311ce20","5eb99d99291d640ae9a114f1","3,2,8",3,2,0,-3,-2560,"dotplot",5,22,5.242,""
16812,"a5de19b7","5eb99d9a309df40bf582e7f3","6,5,2",3,3,0,-2,480,"dotplot",5,27,6.574,""
16813,"35dc0a7d","5eb99ffd44ccc10b0492ceca","null",0,5,0,-7,1120,"dotplot",5,17,5.683,""
16814,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","6,2,1,5,4,8",5,2,-1,0,-58600,"dotplot",5,15,4.412,""
16815,"310624c0","5eb99d99926e630b6cc129d6","6",1,3,0,-4,-12320,"dotplot",5,13,4.95,""
16816,"966caddd","5eb99da1b5aff30af545b320","1",1,6,0,-1,2000,"dotplot",5,30,9.419,""
16817,"7e269cfc","5eb99da4219d5a0b8b2c0a61","3,5",2,3,0,-3,1400,"dotplot",5,29,5.506,""
16818,"00454285","5eb99d9e8e25520b63ad3e50","3,2,8,4",4,4,0,0,-200,"dotplot",5,21,10.589,""
16819,"35dc0a7d","5eb99ffd44ccc10b0492ceca","10",1,6,0,-5,1160,"dotplot",5,28,5.668,""
16820,"a1223727","5eb99d9c9dc5fc0b69744a6e","6,10,11,3,5,12",6,5,0,-1,-9800,"dotplot",5,31,9.378,""
16821,"9311ce20","5eb99d99291d640ae9a114f1","3,2,8,6,5",5,3,0,0,-2400,"dotplot",5,27,8.135,""
16822,"310624c0","5eb99d99926e630b6cc129d6","2,7,5",1,5,-2,0,-12960,"dotplot",5,32,5.119,""
16823,"30199ef7","5eb99da4fa23620adbcccac2","5",1,3,0,-4,2400,"dotplot",5,27,12.239,""
16824,"a5de19b7","5eb99d9a309df40bf582e7f3","null",0,5,0,-3,520,"dotplot",5,20,7.5,""
16825,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","1,8,2,4,3,6",4,2,-2,0,-59240,"dotplot",5,14,8.128,""
16826,"966caddd","5eb99da1b5aff30af545b320","3,5",2,3,0,-3,2040,"dotplot",5,29,6.639,""
16827,"30199ef7","5eb99da4fa23620adbcccac2","null",0,5,0,-3,2440,"dotplot",5,20,4.495,""
16828,"4e897639","5eb99d9e542dd70b07fb583f","8,2,7,1,5,6",4,1,-2,-1,-6000,"dotplot",5,35,14.357,""
16829,"310624c0","5eb99d99926e630b6cc129d6","6,5,2,1",4,3,0,-1,-12840,"dotplot",5,15,4.887,""
16830,"54a7d48a","5eb99d98f0dcca0b921b3dc9","1,5,3,4,7",4,3,-1,0,-4160,"dotplot",5,33,40.417,""
16831,"a5de19b7","5eb99d9a309df40bf582e7f3","6",1,3,0,-4,520,"dotplot",5,13,5.474,""
16832,"9311ce20","5eb99d99291d640ae9a114f1","2,5",1,6,-1,0,-2640,"dotplot",5,32,6.487,""
16833,"00454285","5eb99d9e8e25520b63ad3e50","8",1,5,0,-2,-120,"dotplot",5,34,8.713,""
16834,"7e269cfc","5eb99da4219d5a0b8b2c0a61","2,1,5,8",4,4,0,0,1560,"dotplot",5,12,10.044,""
16835,"35dc0a7d","5eb99ffd44ccc10b0492ceca","10",1,5,0,-6,1160,"dotplot",5,3,9.26,""
16836,"310624c0","5eb99d99926e630b6cc129d6","null",0,5,0,-3,-12800,"dotplot",5,34,3.829,""
16837,"30199ef7","5eb99da4fa23620adbcccac2","6",1,3,0,-4,2440,"dotplot",5,13,4.787,""
16838,"4e6b49df","5eb99df5e0fc4f0bcb1d0316","5,4,6,8",2,1,-2,-3,-60000,"dotplot",5,13,8.695,""
16839,"968c30cc","5eb9a0c85a3ce30b008ee4e5","3,2,4,7,10,6",4,6,-2,0,-3440,"dotplot",5,6,24.998,""
16840,"a5de19b7","5eb99d9a309df40bf582e7f3","6,5",2,5,0,-1,640,"dotplot",5,6,5.382,""
16841,"7e269cfc","5eb99da4219d5a0b8b2c0a61","7,4,5,3,6",5,3,0,0,1720,"dotplot",5,31,4.664,""
