"id","prolific_pid","session_id","responses","tp","tn","fp","fn","cumulative_pay","condition","incentive","trial","duration"
1630,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","8,4,3,6",3,4,-1,-2,-960,"ci","5",25,10.356
1631,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","10,8",2,3,0,-5,2760,"ci","5",29,7.897
1632,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","null",0,5,0,-5,3240,"ci","5",19,6.635
1633,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","4,2,9,7,10",5,5,0,0,-3360,"ci","10",11,26.269
1634,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","null",0,2,0,-8,-1440,"ci","5",16,6.608
1635,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","null",0,5,0,-5,-43960,"ci","5",23,8.326
1636,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","1,3,7,5",4,3,0,-3,-80400,"ci","10",26,16.816
1637,"58d9a79c33fef3000118abdf","5e3f67178dd3cf1ca62c14a0","8,2,5",3,6,0,-1,880,"ci","5",3,10.332
1638,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","4,6,5",3,3,0,-4,-8320,"ci","10",5,17.606
1639,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","8,9",2,6,0,-2,-3240,"ci","10",1,5.499
1640,"5aeacc45d9f2be00019341ae","5e3f66afd960941c8cfc0d5e","2,10,5",2,7,-1,0,160,"ci","10",21,11.51
1641,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","3,8,5,10",4,3,0,-3,-880,"ci","5",29,9.334
1642,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","6,5",2,1,0,-7,-10600,"ci","5",13,11.584
1643,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","7,8,4,10",4,3,0,-3,3320,"ci","5",27,10.507
1644,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","9,6",2,5,0,-3,2840,"ci","5",20,11.58
1645,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","9,7,5,8,4,3",5,4,-1,0,-1640,"ci","5",12,6.592
1646,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","4,9,3,7",3,4,-1,-2,-80480,"ci","10",25,7.882
1647,"58d9a79c33fef3000118abdf","5e3f67178dd3cf1ca62c14a0","null",0,4,0,-6,840,"ci","5",22,8.761
1648,"5e39b4e8eed08202335f88bb","5e3f6464ce52251bf065935e","6,10,8",2,4,-1,-3,-2200,"ci","10",25,19.39
1649,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","2",1,4,0,-5,-3240,"ci","10",22,8.023
1650,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","7,5",1,4,-1,-4,-44320,"ci","5",20,9.728
1651,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","7,9,4,2",4,5,0,-1,3000,"ci","5",11,7.048
1652,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","null",0,7,0,-3,3400,"ci","5",4,6.88
1653,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","null",0,4,0,-6,-720,"ci","5",10,39.43
1654,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","7,1,5",1,7,-2,0,-10520,"ci","1",15,21.567
1655,"5aeacc45d9f2be00019341ae","5e3f66afd960941c8cfc0d5e","7,3",2,5,0,-3,240,"ci","10",23,10.371
1656,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","5,2,9,6,4",5,4,0,-1,-720,"ci","5",2,10.524
1657,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","3,5,7,6",4,5,0,-1,-8160,"ci","10",23,11.565
1658,"58d9a79c33fef3000118abdf","5e3f67178dd3cf1ca62c14a0","null",0,4,0,-6,800,"ci","5",10,4.598
1659,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","6,5",1,7,-1,-1,-10840,"ci","5",18,12.361
1660,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","8,9,4,7,3,5",5,4,-1,0,-3240,"ci","10",12,6.334
1661,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","3,5,7",3,6,0,-1,-1480,"ci","5",8,10.693
1662,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","10,9,6,3",3,5,-1,-1,-80520,"ci","10",24,10.187
1663,"58d9a79c33fef3000118abdf","5e3f67178dd3cf1ca62c14a0","10,8",2,3,0,-5,800,"ci","5",29,5.959
1664,"5e39b4e8eed08202335f88bb","5e3f6464ce52251bf065935e","5,9,6",3,3,0,-4,-2160,"ci","10",5,10.517
1665,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","6,4",1,6,-1,-2,-44600,"ci","5",17,10.816
1666,"5c8af558d551550019d44308","5e3f64fdaa21c61c60bdf416","8",1,5,0,-4,-1840,"ci","1",19,46.213
1667,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","10,6,2",3,4,0,-3,-8080,"ci","10",10,9.321
1668,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","4",1,7,0,-2,-1360,"ci","5",4,4.222
1669,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","2,3,8,9",4,6,0,0,-520,"ci","5",6,10.752
1670,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","9,5,2",3,4,0,-3,3080,"ci","5",2,13.598
1671,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","null",0,5,0,-5,-720,"ci","5",19,13.472
1672,"5dc1d03762ec50143144ac3f","5e3f646781d99c1c0b45cf27","3",1,5,0,-4,40,"ci","1",7,21.995
1673,"58d9a79c33fef3000118abdf","5e3f67178dd3cf1ca62c14a0","9",1,7,0,-2,920,"ci","5",17,6.252
1674,"5dc1d03762ec50143144ac3f","5e3f646781d99c1c0b45cf27","3",1,5,0,-4,80,"ci","1",7,22.727
1675,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","4,3,9,1,8",4,5,-1,0,-12320,"ci","1",30,14.389
1676,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","9,2,5",3,4,0,-3,-3160,"ci","10",2,12.543
1677,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","7,9,3,6,10",4,4,-1,-1,-80560,"ci","10",23,9.548
1678,"5aeacc45d9f2be00019341ae","5e3f66afd960941c8cfc0d5e","3",1,5,0,-4,280,"ci","10",25,15.821
1679,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","5,6",1,4,-1,-4,-44960,"ci","5",14,9.412
1680,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","6,10,7",2,3,-1,-4,-8240,"ci","10",28,9.243
1681,"58d9a79c33fef3000118abdf","5e3f67178dd3cf1ca62c14a0","5",1,3,0,-6,880,"ci","5",5,6.353
1682,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","5,3,6,7",4,5,0,-1,-3000,"ci","10",23,5.543
1683,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","3,9,5,10",4,6,0,0,3280,"ci","5",24,11.5
1684,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","5,10,2,6",4,4,0,-2,-400,"ci","5",10,12.973
1685,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","4,1,9,10",3,3,-1,-3,-80680,"ci","10",22,8.047
1686,"5dc1d03762ec50143144ac3f","5e3f646781d99c1c0b45cf27","2,4",2,1,0,-7,0,"ci","1",13,12.924
1687,"58d9a79c33fef3000118abdf","5e3f67178dd3cf1ca62c14a0","3",1,6,0,-3,960,"ci","5",24,7.006
1688,"5c8af558d551550019d44308","5e3f64fdaa21c61c60bdf416","5",1,4,0,-5,-1840,"ci","1",2,16.742
1689,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","5",1,9,0,0,-8040,"ci","10",15,8.561
1690,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","2,5,8",3,1,0,-6,-3040,"ci","10",13,6.517
1691,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","4,8,7",3,5,0,-2,3520,"ci","5",12,11.658
1692,"5aeacc45d9f2be00019341ae","5e3f66afd960941c8cfc0d5e","4,10,8,7",4,3,0,-3,360,"ci","10",27,11.858
1693,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","6",0,3,-1,-6,-1160,"ci","5",28,19.913
1694,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","5",1,9,0,0,3480,"ci","5",15,8.455
1695,"58d9a79c33fef3000118abdf","5e3f67178dd3cf1ca62c14a0","4",1,5,0,-4,1000,"ci","5",12,6.11
1696,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","8,3,2,5,10",4,5,-1,0,-3040,"ci","10",3,5.628
1697,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","5,10",2,8,0,0,-80480,"ci","10",21,10.498
1698,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","9,3,2,1,6,5",5,4,-1,0,-600,"ci","5",14,10.965
1699,"5d423b7706811e001ada5b08","5e3f6469fce14d1c41837c87","6,9,8,10,2,7",6,3,0,-1,-27400,"ci","1",27,18.858
1700,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","3,10",1,4,-1,-4,-45320,"ci","5",11,9.223
1701,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","3,5,10,9",4,6,0,0,-2840,"ci","10",24,4.539
1702,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","9,5",2,4,0,-4,-8000,"ci","10",2,10.825
1703,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","9",1,5,0,-4,3560,"ci","5",20,11.106
1704,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","2,5,3,6,9,1",5,4,-1,0,-14120,"ci","1",14,26.836
1705,"5dc1d03762ec50143144ac3f","5e3f646781d99c1c0b45cf27","3,7",2,2,0,-6,-40,"ci","1",16,17.494
1706,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","1,3,9,2",4,5,0,-1,-2680,"ci","10",14,6.239
1707,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","7,3,5,6",4,5,0,-1,-10680,"ci","5",23,36.008
1708,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","6",0,3,-1,-6,3120,"ci","5",28,5.555
1709,"5c8af558d551550019d44308","5e3f64fdaa21c61c60bdf416","3",1,2,0,-7,-1920,"ci","1",16,18.684
1710,"5aeacc45d9f2be00019341ae","5e3f66afd960941c8cfc0d5e","8,5,10",3,3,0,-4,400,"ci","10",29,17.823
1711,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","3,9,8,2",4,6,0,0,-960,"ci","5",6,15.667
1712,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","9,4",2,5,0,-3,-7920,"ci","10",20,9.656
1713,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","null",0,6,0,-4,-45280,"ci","5",8,10.271
1714,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","4",1,7,0,-2,-2560,"ci","10",4,4.34
1715,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","9,5,4,3",3,4,-1,-2,-80560,"ci","10",20,13.877
1716,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","6,7,10",2,3,-1,-4,-11040,"ci","5",28,6.321
1717,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","5",1,3,0,-6,3080,"ci","5",5,6.589
1718,"5e39b4e8eed08202335f88bb","5e3f6464ce52251bf065935e","7,3,8,5,10",5,2,0,-3,-2080,"ci","10",16,46.459
1719,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","6,10",2,5,0,-3,-2480,"ci","10",25,5.267
1720,"5d423b7706811e001ada5b08","5e3f6469fce14d1c41837c87","8,5,1,6,2",4,0,-1,-5,-29400,"ci","1",13,18.368
1721,"5dc1d03762ec50143144ac3f","5e3f646781d99c1c0b45cf27","6,10",1,4,-1,-4,-2000,"ci","1",19,12.553
1722,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","7,8,10,4",4,3,0,-3,-1280,"ci","1",27,7.709
1723,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","9,5",2,4,0,-4,-11000,"ci","5",2,5.416
1724,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","2,9,3,8",4,6,0,0,3680,"ci","5",6,10.957
1725,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","3",1,5,0,-4,-7880,"ci","10",7,9.68
1726,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","5",1,9,0,0,-2280,"ci","10",15,3.729
1727,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","4,9",2,3,0,-5,-45280,"ci","5",5,10.957
1728,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","5",1,1,0,-8,2960,"ci","5",13,7.475
1729,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","3,5,8,6,9",2,5,-3,0,-1600,"ci","5",18,10.806
1730,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","null",0,5,0,-5,-11000,"ci","5",7,4.582
1731,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","5,8,10,1,6,7,3",6,2,-1,-1,-15960,"ci","1",29,21.8
1732,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","10,1,3,6",2,3,-2,-3,-80880,"ci","10",19,14.298
1733,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","2,4,5,6,9",4,2,-1,-3,-2400,"ci","10",5,6.152
1734,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","10",1,5,0,-4,-7840,"ci","10",25,7.78
1735,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","5,3,6",3,5,0,-2,-1160,"ci","1",23,8.773
1736,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","5,10",2,8,0,0,3160,"ci","5",21,8.357
1737,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","5,4,8,7,9",4,4,-1,-1,-11240,"ci","5",12,6.553
1738,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","2,4",2,4,0,-4,-45240,"ci","5",2,10.562
1739,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","5,7,3,6,1",5,3,0,-2,-2280,"ci","10",26,6.306
1740,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","null",0,9,0,-1,-800,"ci","5",15,24.122
1741,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","7,6",1,3,-1,-5,3280,"ci","5",28,14.213
1742,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","9",1,7,0,-2,-11120,"ci","5",17,3.457
1743,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","null",0,5,0,-5,-1160,"ci","1",19,5.333
1744,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","10,4,9,1",3,3,-1,-3,-1920,"ci","5",22,11.178
1745,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","5,6,2,8",4,1,0,-5,-15960,"ci","1",13,11.715
1746,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","5,8,6",1,6,-2,-1,-81120,"ci","10",18,9.705
1747,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","4,8,7",3,5,0,-2,-7720,"ci","10",12,9.907
1748,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","8,10",2,3,0,-5,3160,"ci","5",29,8.033
1749,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","5",0,5,-1,-4,-45600,"ci","5",30,7.621
1750,"5c8af558d551550019d44308","5e3f64fdaa21c61c60bdf416","9,8",1,5,-1,-3,-3840,"ci","1",30,32.737
1751,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","null",0,4,0,-6,-11160,"ci","5",22,6.369
1752,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","null",0,9,0,-1,-1000,"ci","1",15,4.904
1753,"5e11dc944fa02a86c7ac97fc","5e3f647c6e80301c453bc782","8,5,6",3,1,0,-6,400,"ci","5",13,30.95
1754,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","10",1,5,0,-4,3320,"ci","5",19,9.748
1755,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","9,3,8,2",4,6,0,0,3360,"ci","5",6,5.201
1756,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","7,1,6,5,3",5,3,0,-2,-1800,"ci","5",26,9.206
1757,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","5,3",2,6,0,-2,-680,"ci","5",24,13.94
1758,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","3,6,5,4,8",2,4,-3,-1,-81560,"ci","10",17,11.068
1759,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","9,7",2,5,0,-3,-920,"ci","1",11,5.727
1760,"5dc1d03762ec50143144ac3f","5e3f646781d99c1c0b45cf27","10",1,4,0,-5,-2000,"ci","1",22,22.433
1761,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","10,7,8,4",4,3,0,-3,-11080,"ci","5",27,6.941
1762,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","2",1,5,0,-4,3400,"ci","5",14,4.916
1763,"5c8af558d551550019d44308","5e3f64fdaa21c61c60bdf416","5",1,1,0,-8,-3960,"ci","1",13,7.804
1764,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","null",0,4,0,-6,3280,"ci","5",10,6.163
1765,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","9,6",2,3,0,-5,-45600,"ci","5",27,10.263
1766,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","6,7,10",2,3,-1,-4,-17920,"ci","1",28,13.525
1767,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","7",1,2,0,-7,-2360,"ci","10",16,7.039
1768,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","null",0,5,0,-5,-920,"ci","1",7,3.317
1769,"5e11dc944fa02a86c7ac97fc","5e3f647c6e80301c453bc782","5,7,3,6",4,3,0,-3,480,"ci","5",26,10.532
1770,"5e39b4e8eed08202335f88bb","5e3f6464ce52251bf065935e","6,7,8,9",4,3,0,-3,-2000,"ci","10",27,39.361
1771,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","null",0,4,0,-6,3360,"ci","5",22,5.127
1772,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","9,4,1,3",4,6,0,0,-1600,"ci","5",30,8.924
1773,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","8,9",2,6,0,-2,-10960,"ci","5",1,6.015
1774,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","4,1,9",3,6,0,-1,-7560,"ci","10",30,17.818
1775,"5aeacc45d9f2be00019341ae","5e3f66afd960941c8cfc0d5e","9,4,5",3,4,0,-3,480,"ci","5",2,15.264
1776,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","2,8,9,3",4,6,0,0,-2160,"ci","10",6,5.44
1777,"5c8af558d551550019d44308","5e3f64fdaa21c61c60bdf416","4",1,3,0,-6,-4000,"ci","1",27,8.484
1778,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","7,5,10,9",4,2,0,-4,-81520,"ci","10",16,10.441
1779,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","3,5,10,2",3,5,-1,-1,-2760,"ci","1",3,5.721
1780,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","9,1,4",3,6,0,-1,3520,"ci","5",30,5.883
1781,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","9,8,2",2,5,-1,-2,3000,"ci","5",1,10.638
1782,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","2,3,8,9",4,6,0,0,-10760,"ci","5",6,5.992
1783,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","6",0,5,-1,-4,-45960,"ci","5",24,11.929
1784,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","9,3,8,7,4,5",5,4,-1,0,-19720,"ci","1",12,12.019
1785,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","9",1,7,0,-2,-7440,"ci","10",17,7.043
1786,"5a95694a4eecca0001dd4721","5e3f646111f2e11c2b6ec11d","4,10,9,8,7",5,3,0,-2,-2040,"ci","10",27,6.138
1787,"5dc1d03762ec50143144ac3f","5e3f646781d99c1c0b45cf27","4,3,10,7,8",4,4,-1,-1,-3840,"ci","1",25,15.816
1788,"5e11dc944fa02a86c7ac97fc","5e3f647c6e80301c453bc782","5,3,7",3,6,0,-1,640,"ci","5",8,11.631
1789,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","9",1,4,0,-5,-680,"ci","5",2,17.063
1790,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","5",1,9,0,0,-81320,"ci","10",15,6.046
1791,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","8,10,5,3,2,4",4,4,-2,0,-2200,"ci","5",3,11.231
1792,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","null",0,5,0,-5,3520,"ci","5",7,6.395
1793,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","7,9,2,4",4,5,0,-1,-10600,"ci","5",11,6.368
1794,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","3,5,7",3,5,0,-2,3120,"ci","5",23,8.24
1795,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","9,4",2,6,0,-2,-2640,"ci","1",30,9.223
1796,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","5",1,9,0,0,3720,"ci","5",15,3.779
1797,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","1",0,7,-1,-2,-46240,"ci","5",21,9.32
1798,"5aeacc45d9f2be00019341ae","5e3f66afd960941c8cfc0d5e","null",0,7,0,-3,560,"ci","5",4,14.243
1799,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","null",0,2,0,-8,-10720,"ci","5",16,5.313
1800,"5de301515253b03390043d12","5e3f6473efb86e1c939f60b9","4",1,7,0,-2,-7320,"ci","10",4,10.257
1801,"5e11dc944fa02a86c7ac97fc","5e3f647c6e80301c453bc782","10,5",2,8,0,0,840,"ci","5",21,9.847
1802,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","3,7",2,5,0,-3,-2120,"ci","5",7,8.937
1803,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","2",1,5,0,-4,3160,"ci","5",14,6.854
1804,"5dc1d03762ec50143144ac3f","5e3f646781d99c1c0b45cf27","10,7,6",2,3,-1,-4,-5800,"ci","1",28,12.009
1805,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","3",1,3,0,-6,-2680,"ci","1",26,7.218
1806,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","10,5",2,8,0,0,-10520,"ci","5",21,4.691
1807,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","7",1,5,0,-4,-640,"ci","5",11,14.444
1808,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","7,3,9,6,2",4,4,-1,-1,-81360,"ci","10",14,14.036
1809,"53981858fdf99b1ccc3f12d9","5e3f646b23323f1b93ea8062","3,7,5",3,5,0,-2,3840,"ci","5",23,10.418
1810,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","3,9",1,7,-1,-1,-46480,"ci","5",18,10.797
1811,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","null",0,4,0,-6,-2720,"ci","1",22,3.781
1812,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","5",1,3,0,-6,3120,"ci","5",5,6.79
1813,"5c8af558d551550019d44308","5e3f64fdaa21c61c60bdf416","10,6",2,4,0,-4,-3960,"ci","1",10,24.07
1814,"5aeacc45d9f2be00019341ae","5e3f66afd960941c8cfc0d5e","8,9,3,2",4,6,0,0,760,"ci","5",6,11.984
1815,"58d9a79c33fef3000118abdf","5e3f67178dd3cf1ca62c14a0","null",0,5,0,-5,1000,"ci","1",19,4.49
1816,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","10,9,7,2,4",5,5,0,0,-1920,"ci","5",11,9.457
1817,"5d6a5a33c5508e001bb4844c","5e3f6479efb86e1c939f60ba","6,1,3,5",4,3,0,-3,-10440,"ci","5",26,8.512
1818,"5e11dc944fa02a86c7ac97fc","5e3f647c6e80301c453bc782","8,2,3",3,6,0,-1,1000,"ci","5",3,13.008
1819,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","2,1,4,8,9,6,10,7,5",7,1,-2,0,-23520,"ci","1",27,25.679
1820,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","8,2,4,9",4,1,0,-5,-81360,"ci","10",13,9.344
1821,"5def263d8def535cf50388ea","5e3f6458f2160b1c566554ef","6,7,10",2,3,-1,-4,-160,"ci","10",28,40.596
1822,"58d9a79c33fef3000118abdf","5e3f67178dd3cf1ca62c14a0","null",0,5,0,-5,1000,"ci","1",7,6.337
1823,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","9,4,8,7,10",5,3,0,-2,3240,"ci","5",27,8.834
1824,"5c44b3fe1bbffd0001014286","5e3f647ec10d051c176daec4","5",1,9,0,0,-1720,"ci","5",15,6.623
1825,"5a5e8efcac562400015424ba","5e3f6461194a561c8bdb8a43","null",0,9,0,-1,-46320,"ci","5",15,11.236
1826,"5dd33261fce6063503a61fd2","5e3f64584425131c4df331b7","9",1,5,0,-4,-600,"ci","5",20,14.983
1827,"5defe76ec33cea000b6cb8e1","5e3f6466f09a9f1c6057268b","null",0,8,0,-2,-2600,"ci","1",18,11.053
1828,"58d9a79c33fef3000118abdf","5e3f67178dd3cf1ca62c14a0","null",0,3,0,-7,920,"ci","1",26,5.522
1829,"5e15a5f7082675b7e19b2bbc","5e3f6463280cae1c6f6f6c7b","7,4,8",3,5,0,-2,-81240,"ci","10",12,8.905
1830,"5e11dc944fa02a86c7ac97fc","5e3f647c6e80301c453bc782","7",1,2,0,-7,920,"ci","5",16,13.075
1831,"5dbee94de0a6e839b5a23898","5e3f647819a5ea1c3bf2e5fa","6,5",1,7,-1,-1,3000,"ci","5",18,9.201
1832,"5d1e47055538e6001a842e3b","5e3f645423323f1c3c7463b4","9,3,7,4,2,10",5,4,-1,0,-25320,"ci","1",11,13.168
